pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2025-06-29,87.6,-2.99,5.27,"Mlodzinski, Carmen",683146,669387,strikeout,swinging_strike,,,,,14.0,Brett Baty strikes out swinging.,R,L,R,PIT,NYM,S,2.0,,2,2,2025,-0.65,0.03,0.42,1.42,,,,2,9,Top,,,,,,,9.56748504196229,-127.27562908916693,-3.235363924228666,-8.908263231753358,24.28410166320512,-31.44957170595869,3.8,1.72,,,,87.9,1691.0,6.4,777313,680779,687462,624428,663647,669707,502054,665833,672744,54.11,,0.0,0.0,1.0,0.0,0.0,,75,5,Changeup,12,1,1,12,1,12,1,12,Infield shade,Standard,256.0,0.0,-0.219,71.8,8.3,,0.219,,11,-11,1.0,0.0,26,25,26,26,2,3,5.0,1.0,,,2.94,0.65,-0.65,31.7,23.215275386453825,-20.88824588250806,40.409682944016005,32.99688007939899,42.87059629461919
FF,2025-06-29,95.0,-3.06,5.45,"Mlodzinski, Carmen",683146,669387,,ball,,,,,11.0,Brett Baty strikes out swinging.,R,L,R,PIT,NYM,B,,,1,2,2025,-0.69,1.05,-1.4,3.63,,,,2,9,Top,,,,,,,5.913437457592579,-138.3103375286314,-1.4803908412549682,-10.12178728180588,30.480512937171536,-18.515884704357187,3.93,1.72,,,,95.4,2137.0,6.4,777313,680779,687462,624428,663647,669707,502054,665833,672744,54.06,,,,,,,,75,4,4-Seam Fastball,12,1,1,12,1,12,1,12,Infield shade,Standard,224.0,0.0,0.039,,,,-0.039,,11,-11,1.0,0.0,26,25,26,26,2,3,5.0,1.0,,,1.47,0.69,-0.69,36.2,,,,,
CH,2025-06-29,86.5,-3.15,5.38,"Mlodzinski, Carmen",683146,669387,,ball,,,,,13.0,Brett Baty strikes out swinging.,R,L,R,PIT,NYM,B,,,0,2,2025,-0.73,0.1,-1.3,2.19,,,,2,9,Top,,,,,,,5.906789964805289,-125.9890833868508,-1.664484178039657,-8.884517461961561,23.57218552742768,-30.94310838974618,3.88,1.76,,,,87.0,1774.0,6.4,777313,680779,687462,624428,663647,669707,502054,665833,672744,54.1,,,,,,,,75,3,Changeup,12,1,1,12,1,12,1,12,Infield shade,Standard,249.0,0.0,0.023,,,,-0.023,,11,-11,1.0,0.0,26,25,26,26,2,3,5.0,1.0,,,2.92,0.73,-0.73,34.2,,,,,
CH,2025-06-29,87.6,-3.11,5.33,"Mlodzinski, Carmen",683146,669387,,swinging_strike,,,,,13.0,Brett Baty strikes out swinging.,R,L,R,PIT,NYM,S,,,0,1,2025,-1.04,-0.18,-0.07,1.24,,,,2,9,Top,,,,,,,9.50356281744522,-127.28530306942324,-3.3958992809626745,-13.185633702318745,24.673585302323367,-33.65386007610594,3.8,1.72,,,,87.9,1804.0,6.4,777313,680779,687462,624428,663647,669707,502054,665833,672744,54.1,,,,,,,,75,2,Changeup,12,1,1,12,1,12,1,12,Infield shade,Standard,248.0,0.0,-0.058,70.2,8.4,,0.058,,11,-11,1.0,0.0,26,25,26,26,2,3,5.0,1.0,,,3.15,1.04,-1.04,32.9,22.52200657661642,-18.62437781137958,37.41157610899032,38.42799206432018,38.89103204166851
ST,2025-06-29,83.4,-3.3,5.16,"Mlodzinski, Carmen",683146,669387,,called_strike,,,,,7.0,Brett Baty strikes out swinging.,R,L,R,PIT,NYM,S,,,0,0,2025,0.77,-0.03,-0.42,2.02,,,,2,9,Top,,,,,,,5.105887467443621,-121.30508630164644,-0.6753546918782013,6.47124048976833,26.00455106651828,-32.534211207210085,3.97,1.72,,,,83.2,2476.0,6.4,777313,680779,687462,624428,663647,669707,502054,665833,672744,54.13,,,,,,,,75,1,Sweeper,12,1,1,12,1,12,1,12,Infield shade,Standard,55.0,0.0,-0.041,,,,0.041,,11,-11,1.0,0.0,26,25,26,26,2,3,5.0,1.0,,,3.33,-0.77,0.77,32.5,,,,,
SI,2025-06-29,95.9,-3.03,5.25,"Mlodzinski, Carmen",668901,669387,field_out,hit_into_play,,,,,7.0,Mark Vientos flies out to right fielder Alexander Canario.,R,R,R,PIT,NYM,X,9.0,fly_ball,1,0,2025,-1.31,0.69,-0.4,1.76,,,,1,9,Top,176.08,100.21,,,,,9.922110058865046,-139.37741723302594,-5.2321401240643794,-19.25551153248023,29.295725777743424,-22.136423894433428,3.66,1.71,308.0,91.7,41.0,96.5,2181.0,6.5,777313,680779,687462,624428,663647,669707,502054,665833,672744,53.97,0.009,0.008,0.0,1.0,0.0,0.0,3.0,74,2,Sinker,12,1,1,12,1,12,1,12,Standard,Standard,235.0,0.0,-0.295,75.2,7.9,0.01,0.295,91.7,11,-11,1.0,0.0,26,25,26,26,2,3,5.0,1.0,,,1.78,1.31,1.31,33.0,12.1915969200916,2.671433811342093,34.887959631657246,32.33246071693342,24.49749666577248
FF,2025-06-29,96.4,-2.86,5.48,"Mlodzinski, Carmen",668901,669387,,ball,,,,,14.0,Mark Vientos flies out to right fielder Alexander Canario.,R,R,R,PIT,NYM,B,,,0,0,2025,-0.77,0.95,1.45,1.74,,,,1,9,Top,,,,,,,13.240306661836367,-139.79727976445216,-6.579579937835419,-12.894651138905257,28.7586730920504,-18.31905118163368,3.63,1.56,,,,97.0,2183.0,6.6,777313,680779,687462,624428,663647,669707,502054,665833,672744,53.9,,,,,,,,74,1,4-Seam Fastball,12,1,1,12,1,12,1,12,Standard,Standard,224.0,0.0,0.039,,,,-0.039,,11,-11,1.0,0.0,26,25,26,26,2,3,5.0,1.0,,,1.5,0.77,0.77,37.5,,,,,
FF,2025-06-29,95.1,-2.96,5.4,"Mlodzinski, Carmen",643446,669387,field_out,hit_into_play,,,,,7.0,Jeff McNeil lines out to right fielder Alexander Canario.,R,L,R,PIT,NYM,X,9.0,line_drive,2,0,2025,-1.03,1.01,-0.37,2.32,,,,0,9,Top,206.23,100.41,,,,,9.131477261126664,-138.2363886282861,-4.7670866828948135,-15.08014203229121,26.7665122717088,-18.32247154409088,3.63,1.73,314.0,94.9,22.0,96.0,2107.0,6.6,777313,680779,687462,624428,663647,669707,502054,665833,672744,53.94,0.189,0.22,0.0,1.0,0.0,0.0,3.0,73,3,4-Seam Fastball,12,1,1,12,1,12,1,12,Infield shade,Standard,225.0,0.0,-0.361,75.7,8.3,0.359,0.361,94.9,11,-11,1.0,0.0,26,33,26,33,2,3,5.0,2.0,,,1.49,1.03,-1.03,36.8,24.093052454461265,-15.574303258738816,28.77638029510256,39.1157841817155,35.387708625648685
FF,2025-06-29,94.9,-2.89,5.48,"Mlodzinski, Carmen",643446,669387,,ball,,,,,13.0,Jeff McNeil lines out to right fielder Alexander Canario.,R,L,R,PIT,NYM,B,,,1,0,2025,-0.88,1.12,-0.14,1.31,,,,0,9,Top,,,,,,,9.192784244951566,-137.84232660135928,-7.834728789989576,-13.113229659136794,27.255310234965272,-16.35489052318179,3.6,1.67,,,,95.6,2203.0,6.6,777313,680779,687462,624428,663647,669707,502054,665833,672744,53.94,,,,,,,,73,2,4-Seam Fastball,12,1,1,12,1,12,1,12,Infield shade,Standard,222.0,0.0,0.069,,,,-0.069,,11,-11,1.0,0.0,26,33,26,33,2,3,5.0,2.0,,,1.4,0.88,-0.88,37.7,,,,,
FF,2025-06-29,95.0,-2.91,5.43,"Mlodzinski, Carmen",643446,669387,,ball,,,,,14.0,Jeff McNeil lines out to right fielder Alexander Canario.,R,L,R,PIT,NYM,B,,,0,0,2025,-0.95,1.1,1.72,1.39,,,,0,9,Top,,,,,,,14.279160400813026,-137.52540379362625,-7.42776126824603,-14.95785388449606,27.04171423574334,-16.66097059209465,3.63,1.74,,,,95.7,2202.0,6.7,777313,680779,687462,624428,663647,669707,502054,665833,672744,53.78,,,,,,,,73,1,4-Seam Fastball,12,1,1,12,1,12,1,12,Infield shade,Standard,223.0,0.0,0.038,,,,-0.038,,11,-11,1.0,0.0,26,33,26,33,2,3,5.0,2.0,,,1.43,0.95,-0.95,37.3,,,,,
