pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-06-29,92.9,1.1,6.1,"Dreyer, Jack",686469,676263,strikeout,swinging_strike,,,,,12.0,Vinnie Pasquantino strikes out swinging.,R,L,L,KC,LAD,S,2.0,,3,2,2025,0.85,1.69,0.9,4.19,,,,1,9,Bot,,,,,,,-2.364593122867264,-135.33527305536165,-2.808354307403558,10.9102249708043,29.93206074455541,-11.053325388689563,3.57,1.68,,,,93.2,2477.0,6.4,777304,669257,571771,808975,571970,605141,681624,669242,606192,54.08,,0.0,0.0,1.0,0.0,0.0,,66,6,4-Seam Fastball,1,5,1,5,5,1,1,5,Strategic,Standard,155.0,-0.005,-0.332,59.2,5.7,,0.332,,-4,-4,0.006,0.006,26,27,26,28,1,3,5.0,1.0,,,0.95,0.85,0.85,61.6,8.13487998885908,-0.4776053425241081,18.900980894551143,29.36218990147237,20.159982398719325
FF,2025-06-29,92.7,0.87,6.01,"Dreyer, Jack",686469,676263,,called_strike,,,,,7.0,Vinnie Pasquantino strikes out swinging.,R,L,L,KC,LAD,S,,,3,1,2025,0.67,1.7,-0.36,1.87,,,,1,9,Bot,,,,,,,-4.635104203464717,-134.79995795473923,-8.581884918505839,9.16922851831144,28.984964906413857,-9.717247006428144,3.64,1.49,,,,93.4,2450.0,6.7,777304,669257,571771,808975,571970,605141,681624,669242,606192,53.81,,,,,,,,66,5,4-Seam Fastball,1,5,1,5,5,1,1,5,Strategic,Standard,158.0,0.0,-0.092,,,,0.092,,-4,-4,0.006,0.006,26,27,26,28,1,3,5.0,1.0,,,0.95,0.67,0.67,62.8,,,,,
FF,2025-06-29,93.7,0.95,6.06,"Dreyer, Jack",686469,676263,,called_strike,,,,,3.0,Vinnie Pasquantino strikes out swinging.,R,L,L,KC,LAD,S,,,3,0,2025,0.76,1.68,0.63,3.09,,,,1,9,Bot,,,,,,,-2.526074622060236,-136.45137240246464,-5.711372841622898,10.051317485610635,29.539063952810952,-10.08946329497773,3.62,1.57,,,,94.3,2456.0,6.5,777304,669257,571771,808975,571970,605141,681624,669242,606192,53.96,,,,,,,,66,4,4-Seam Fastball,1,5,1,5,5,1,1,5,Strategic,Standard,159.0,0.0,-0.081,,,,0.081,,-4,-4,0.006,0.006,26,27,26,28,1,3,5.0,1.0,,,0.91,0.76,0.76,60.7,,,,,
FF,2025-06-29,94.0,0.85,6.04,"Dreyer, Jack",686469,676263,,ball,,,,,11.0,Vinnie Pasquantino strikes out swinging.,R,L,L,KC,LAD,B,,,2,0,2025,0.73,1.69,-0.12,4.0,,,,1,9,Bot,,,,,,,-4.161540346660379,-136.78150241785573,-3.3238870038175703,10.111943509457603,30.52867966616437,-10.470757860167978,3.57,1.45,,,,94.7,2544.0,6.7,777304,669257,571771,808975,571970,605141,681624,669242,606192,53.8,,,,,,,,66,3,4-Seam Fastball,1,5,1,5,5,1,1,5,Strategic,Standard,159.0,0.0,0.139,,,,-0.139,,-4,-4,0.006,0.006,26,27,26,28,1,3,5.0,1.0,,,0.89,0.73,0.73,59.9,,,,,
FF,2025-06-29,93.5,0.9,6.03,"Dreyer, Jack",686469,676263,,ball,,,,,12.0,Vinnie Pasquantino strikes out swinging.,R,L,L,KC,LAD,B,,,1,0,2025,0.8,1.58,0.17,3.8,,,,1,9,Bot,,,,,,,-3.657257237892652,-136.14227060938174,-3.491920175357396,10.740539172733742,31.38077227126001,-11.951214069794185,3.57,1.41,,,,93.8,2511.0,6.5,777304,669257,571771,808975,571970,605141,681624,669242,606192,53.97,,,,,,,,66,2,4-Seam Fastball,1,5,1,5,5,1,1,5,Strategic,Standard,161.0,0.0,0.072,,,,-0.072,,-4,-4,0.006,0.006,26,27,26,28,1,3,5.0,1.0,,,1.03,0.8,0.8,61.0,,,,,
SL,2025-06-29,89.5,1.39,6.01,"Dreyer, Jack",686469,676263,,ball,,,,,13.0,Vinnie Pasquantino strikes out swinging.,R,L,L,KC,LAD,B,,,0,0,2025,-0.14,0.55,-0.75,0.37,,,,1,9,Bot,,,,,,,-5.001910120023176,-130.22373171497745,-9.176185703910846,-0.6827881587268113,23.635348166010907,-24.304767780317444,3.68,1.49,,,,90.3,2436.0,6.5,777304,669257,571771,808975,571970,605141,681624,669242,606192,54.05,,,,,,,,66,1,Slider,1,5,1,5,5,1,1,5,Standard,Standard,144.0,0.0,0.039,,,,-0.039,,-4,-4,0.006,0.006,26,27,26,28,1,3,5.0,1.0,,,2.26,-0.14,-0.14,58.5,,,,,
SL,2025-06-29,90.7,1.36,6.02,"Dreyer, Jack",672580,676263,strikeout,foul_tip,,,,,7.0,Maikel Garcia strikes out on a foul tip.,R,R,L,KC,LAD,S,2.0,,1,2,2025,0.0,0.54,-0.28,2.0,,,,0,9,Bot,,,,,,,-4.127936632148011,-132.11675384547817,-5.38107317714031,0.7776633197759784,23.41829683488204,-24.988887861796773,3.61,1.72,,,,91.5,2462.0,6.4,777304,669257,571771,808975,571970,605141,681624,669242,606192,54.14,,0.0,0.0,1.0,0.0,0.0,,65,4,Slider,1,5,1,5,5,1,1,5,Standard,Standard,153.0,-0.01,-0.186,73.7,7.5,,0.186,,-4,-4,0.016,0.016,26,25,26,25,1,3,5.0,1.0,,,2.19,0.0,0.0,53.4,3.0670595753303425,3.2624938236373136,29.662005075482416,32.6102943665363,30.912635285651472
SL,2025-06-29,89.0,1.22,6.0,"Dreyer, Jack",672580,676263,,swinging_strike,,,,,4.0,Maikel Garcia strikes out on a foul tip.,R,R,L,KC,LAD,S,,,1,1,2025,-0.16,0.56,-0.8,2.56,,,,0,9,Bot,,,,,,,-4.660040887782683,-129.6964803276299,-3.686984277160477,-1.0032565884639997,23.23844588178068,-25.31120933879885,3.61,1.72,,,,90.1,2505.0,6.6,777304,669257,571771,808975,571970,605141,681624,669242,606192,53.92,,,,,,,,65,3,Slider,1,5,1,5,5,1,1,5,Standard,Standard,149.0,0.0,-0.056,72.3,6.5,,0.056,,-4,-4,0.016,0.016,26,25,26,25,1,3,5.0,1.0,,,2.28,-0.16,0.16,55.8,3.2641775774155524,4.202444619738999,24.807370192391325,25.97903222994782,31.07478256332377
FF,2025-06-29,94.4,0.96,6.03,"Dreyer, Jack",672580,676263,,foul,,,,,6.0,Maikel Garcia strikes out on a foul tip.,R,R,L,KC,LAD,S,,,1,0,2025,0.76,1.55,0.34,2.71,,,,0,9,Bot,,,,,,,-3.3177870856056315,-137.37347714241466,-6.423455900676768,10.383376520754569,30.389978444650083,-11.271413625821824,3.61,1.72,257.0,78.7,33.0,94.9,2532.0,6.6,777304,669257,571771,808975,571970,605141,681624,669242,606192,53.94,,,,,,,,65,2,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,156.0,0.0,-0.049,65.7,6.6,,0.049,88.0,-4,-4,0.016,0.016,26,25,26,25,1,3,5.0,1.0,,,1.0,0.76,-0.76,58.0,-9.78141698776126,30.9952634163632,29.76682125602961,40.49276437155511,16.507456900256408
FF,2025-06-29,91.7,0.87,6.03,"Dreyer, Jack",672580,676263,,ball,,,,,13.0,Maikel Garcia strikes out on a foul tip.,R,R,L,KC,LAD,B,,,0,0,2025,0.88,1.55,-0.95,2.29,,,,0,9,Bot,,,,,,,-6.5420773602403175,-133.2759988624713,-6.966799563139058,11.902305051075045,28.735108453387088,-12.334424899198034,3.66,1.73,,,,92.2,2432.0,6.7,777304,669257,571771,808975,571970,605141,681624,669242,606192,53.84,,,,,,,,65,1,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,162.0,0.0,0.038,,,,-0.038,,-4,-4,0.016,0.016,26,25,26,25,1,3,5.0,1.0,,,1.16,0.88,-0.88,59.5,,,,,
FF,2025-06-29,92.1,1.86,5.81,"Long, Sam",571771,669674,field_out,hit_into_play,,,,,4.0,Enrique Hernández flies out to center fielder Drew Waters.,R,R,L,KC,LAD,X,8.0,fly_ball,0,1,2025,0.49,1.53,-0.63,2.41,,,669242.0,2,9,Top,86.11,49.45,,,,,-7.363342637770921,-133.85061814216238,-6.091327778147027,7.457410071221185,29.340360940032703,-12.61385510579129,3.48,1.71,381.0,97.7,32.0,91.9,2305.0,6.3,777304,666023,521692,663697,672580,677951,592192,671221,695506,54.2,0.369,0.701,0.0,1.0,0.0,0.0,5.0,64,2,4-Seam Fastball,1,5,5,1,5,1,5,1,Standard,Standard,153.0,0.001,-0.224,75.2,7.5,1.351,0.224,97.7,-4,4,0.015,0.985,29,33,30,34,1,3,1.0,1.0,,,1.17,0.49,-0.49,46.3,10.78772070549748,-5.1478291872111,33.758977685335324,30.8082657057559,31.55580444300369
SI,2025-06-29,92.9,1.82,5.84,"Long, Sam",571771,669674,,foul,,,,,9.0,Enrique Hernández flies out to center fielder Drew Waters.,R,R,L,KC,LAD,S,,,0,0,2025,0.95,1.29,0.52,2.05,,,669242.0,2,9,Top,,,,,,,-5.4125933654702605,-135.132895151353,-6.745374358725987,12.86914836013572,28.33296387538145,-15.12510863475757,3.48,1.71,239.0,78.4,46.0,93.0,2281.0,6.3,777304,666023,521692,663697,672580,677951,592192,671221,695506,54.24,,,,,,,,64,1,Sinker,1,5,5,1,5,1,5,1,Standard,Standard,142.0,0.0,-0.047,68.7,7.2,,0.047,88.0,-4,4,0.015,0.985,29,33,30,34,1,3,1.0,1.0,,,1.35,0.95,-0.95,47.2,-3.8198786053823057,15.193948054661355,34.251982727668505,44.320110424625774,16.48625687052227
SL,2025-06-29,84.2,1.76,5.89,"Long, Sam",571970,669674,strikeout,swinging_strike,,,,,5.0,Max Muncy strikes out swinging.,R,L,L,KC,LAD,S,2.0,,2,2,2025,-0.24,0.23,-0.01,2.45,,,669242.0,1,9,Top,,,,,,,-3.623984259098986,-122.62735756372705,-2.089412082639329,-1.7553188068861756,23.825378552509257,-29.63537820708221,3.1,1.49,,,,84.0,2228.0,6.1,777304,666023,521692,663697,672580,677951,592192,671221,695506,54.43,,0.0,0.0,1.0,0.0,0.0,,63,5,Slider,1,5,5,1,5,1,5,1,Infield shade,Standard,210.0,0.002,-0.229,73.0,7.8,,0.229,,-4,4,0.013,0.987,29,34,30,35,1,3,1.0,1.0,,,2.97,-0.24,-0.24,50.8,31.15442604840976,-43.9619186851068,32.91092713763344,36.42043651442876,55.48254144126659
SL,2025-06-29,83.3,1.81,5.97,"Long, Sam",571970,669674,,foul,,,,,6.0,Max Muncy strikes out swinging.,R,L,L,KC,LAD,S,,,2,1,2025,0.04,0.18,0.58,2.57,,,669242.0,1,9,Top,,,,,,,-2.9006370839705364,-121.29956671966458,-1.6939199180094249,0.9335622537613544,24.552926480002768,-30.2681235206877,3.1,1.49,209.0,104.5,14.0,82.9,2210.0,6.1,777304,666023,521692,663697,672580,677951,592192,671221,695506,54.42,,,,,,,,63,4,Slider,1,5,5,1,5,1,5,1,Infield shade,Standard,184.0,0.0,-0.057,83.2,7.5,,0.057,104.5,-4,4,0.013,0.987,29,34,30,35,1,3,1.0,1.0,,,3.11,0.04,0.04,50.6,15.27104246839026,-32.30973902428609,38.1151913615341,29.956753399343583,46.30995401936844
SL,2025-06-29,84.9,1.68,6.07,"Long, Sam",571970,669674,,ball,,,,,1.0,Max Muncy strikes out swinging.,R,L,L,KC,LAD,B,,,1,1,2025,-0.09,0.21,-0.75,2.72,,,669242.0,1,9,Top,,,,,,,-5.481343908824964,-123.58149732530892,-1.9850921127052843,0.0406008757048538,22.45462453817413,-29.86367297589609,3.08,1.49,,,,84.9,2198.0,6.1,777304,666023,521692,663697,672580,677951,592192,671221,695506,54.41,,,,,,,,63,3,Slider,1,5,5,1,5,1,5,1,Infield shade,Standard,232.0,0.0,0.046,,,,-0.046,,-4,4,0.013,0.987,29,34,30,35,1,3,1.0,1.0,,,2.93,-0.09,-0.09,52.6,,,,,
SL,2025-06-29,83.0,1.72,5.96,"Long, Sam",571970,669674,,called_strike,,,,,12.0,Max Muncy strikes out swinging.,R,L,L,KC,LAD,S,,,1,0,2025,-0.08,0.18,0.05,3.42,,,669242.0,1,9,Top,,,,,,,-3.656549088419165,-120.878370241696,0.2585950891107611,-0.1546901926883454,21.72848945421584,-30.623468946824577,3.08,1.5,,,,83.0,2154.0,6.1,777304,666023,521692,663697,672580,677951,592192,671221,695506,54.43,,,,,,,,63,2,Slider,1,5,5,1,5,1,5,1,Infield shade,Standard,249.0,0.0,-0.047,,,,0.047,,-4,4,0.013,0.987,29,34,30,35,1,3,1.0,1.0,,,3.1,-0.08,-0.08,51.6,,,,,
CU,2025-06-29,74.5,1.72,6.11,"Long, Sam",571970,669674,,ball,,,,,12.0,Max Muncy strikes out swinging.,R,L,L,KC,LAD,B,,,0,0,2025,-0.55,-1.07,1.59,3.33,,,669242.0,1,9,Top,,,,,,,0.7011538486687916,-108.45423341512776,3.340048743581824,-4.4959198706892725,19.30366135985697,-41.4268740126561,3.04,1.43,,,,73.7,2511.0,5.7,777304,666023,521692,663697,672580,677951,592192,671221,695506,54.82,,,,,,,,63,1,Curveball,1,5,5,1,5,1,5,1,Infield shade,Standard,326.0,0.0,0.036,,,,-0.036,,-4,4,0.013,0.987,29,34,30,35,1,3,1.0,1.0,,,5.18,-0.55,-0.55,54.8,,,,,
FF,2025-06-29,92.1,1.78,5.96,"Long, Sam",681624,669674,field_out,hit_into_play,,,,,3.0,Andy Pages flies out to center fielder Drew Waters.,R,R,L,KC,LAD,X,8.0,fly_ball,1,2,2025,0.59,1.33,0.65,3.25,,,669242.0,0,9,Top,156.99,83.86,,,,,-4.139185247957782,-133.96899993802475,-3.9086005728354727,7.994186416181928,30.24792030377173,-15.502550314547737,3.51,1.63,297.0,86.2,36.0,91.7,2224.0,6.2,777304,666023,521692,663697,672580,677951,592192,671221,695506,54.32,0.023,0.028,0.0,1.0,0.0,0.0,3.0,62,5,4-Seam Fastball,1,5,5,1,5,1,5,1,Standard,Standard,144.0,0.002,-0.189,67.4,7.8,0.044,0.189,88.0,-4,4,0.011,0.989,29,24,30,25,1,3,1.0,1.0,,,1.37,0.59,-0.59,52.9,1.3796167813427311,-1.0640940346607983,25.77258001735911,47.985307343931545,29.571772732708784
SL,2025-06-29,84.3,1.72,5.98,"Long, Sam",681624,669674,,foul,,,,,7.0,Andy Pages flies out to center fielder Drew Waters.,R,R,L,KC,LAD,S,,,1,2,2025,-0.18,0.21,-0.48,2.09,,,669242.0,0,9,Top,,,,,,,-4.744091616402669,-122.59810523676992,-3.018753538827827,-0.7829329089908142,25.76580017632504,-29.675703346763843,3.51,1.63,171.0,65.7,37.0,83.8,2203.0,6.2,777304,666023,521692,663697,672580,677951,592192,671221,695506,54.33,,,,,,,,62,4,Slider,1,5,5,1,5,1,5,1,Standard,Standard,189.0,0.0,0.0,74.6,8.6,,0.0,88.0,-4,4,0.011,0.989,29,24,30,25,1,3,1.0,1.0,,,3.02,-0.18,0.18,56.9,13.020464940640837,-13.621137219595074,47.08458356788889,34.933941680098634,36.24552454390661
SL,2025-06-29,82.0,1.76,6.08,"Long, Sam",681624,669674,,swinging_strike,,,,,12.0,Andy Pages flies out to center fielder Drew Waters.,R,R,L,KC,LAD,S,,,1,1,2025,-0.04,0.28,0.46,3.69,,,669242.0,0,9,Top,,,,,,,-2.861442821691332,-119.44576244751958,0.5996553731703649,0.1878713556111609,23.39489015432048,-29.869904052035864,3.51,1.63,,,,81.6,2118.0,6.0,777304,666023,521692,663697,672580,677951,592192,671221,695506,54.53,,,,,,,,62,3,Slider,1,5,5,1,5,1,5,1,Standard,Standard,254.0,0.0,-0.049,71.2,7.2,,0.049,,-4,4,0.011,0.989,29,24,30,25,1,3,1.0,1.0,,,3.11,-0.04,0.04,50.4,0.4643133404689195,13.590722746755976,27.40325973436437,45.31218288537218,18.96803128966075
FF,2025-06-29,92.2,1.75,5.93,"Long, Sam",681624,669674,,ball,,,,,11.0,Andy Pages flies out to center fielder Drew Waters.,R,R,L,KC,LAD,B,,,0,1,2025,0.52,1.37,-0.04,3.88,,,669242.0,0,9,Top,,,,,,,-5.6862937823191455,-134.1174809186132,-2.353384774474685,7.548049152697131,29.354870439980264,-15.401903822389922,3.48,1.57,,,,92.0,2227.0,6.2,777304,666023,521692,663697,672580,677951,592192,671221,695506,54.25,,,,,,,,62,2,4-Seam Fastball,1,5,5,1,5,1,5,1,Standard,Standard,149.0,0.0,0.034,,,,-0.034,,-4,4,0.011,0.989,29,24,30,25,1,3,1.0,1.0,,,1.32,0.52,-0.52,51.1,,,,,
