pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2025-06-29,90.4,-2.73,5.58,"Hoffman, Jeff",663853,656546,strikeout,called_strike,,,,,7.0,Romy Gonzalez called out on strikes.,R,R,R,BOS,TOR,S,2.0,,0,2,2025,-1.03,0.58,-0.28,1.71,,,,2,9,Bot,,,,,,,8.360836239638074,-131.37638465956388,-4.975082533141371,-13.604557031422724,26.37436215631751,-24.63746996059843,3.54,1.76,,,,91.2,1585.0,6.8,777310,623168,665489,665926,676391,666182,664770,664702,680718,53.75,,0.0,0.0,1.0,0.0,0.0,,75,3,Split-Finger,3,5,3,5,5,3,3,5,Standard,Standard,240.0,-0.014,-0.157,,,,0.157,,-2,-2,0.014,0.014,32,28,32,29,1,4,4.0,1.0,,,2.21,1.03,1.03,35.1,,,,,
SL,2025-06-29,87.8,-2.62,5.72,"Hoffman, Jeff",663853,656546,,called_strike,,,,,14.0,Romy Gonzalez called out on strikes.,R,R,R,BOS,TOR,S,,,0,1,2025,-0.02,-0.3,0.46,1.52,,,,2,9,Bot,,,,,,,7.5132599416127475,-127.72149945305834,-3.486354895856366,-1.6179427790186742,23.685526298829952,-35.010044423973966,3.63,1.79,,,,88.3,2635.0,6.4,777310,623168,665489,665926,676391,666182,664770,664702,680718,54.1,,,,,,,,75,2,Slider,3,5,3,5,5,3,3,5,Standard,Standard,56.0,0.0,-0.058,,,,0.058,,-2,-2,0.014,0.014,32,28,32,29,1,4,4.0,1.0,,,3.23,0.02,0.02,36.8,,,,,
SL,2025-06-29,88.0,-2.6,5.78,"Hoffman, Jeff",663853,656546,,swinging_strike,,,,,12.0,Romy Gonzalez called out on strikes.,R,R,R,BOS,TOR,S,,,0,0,2025,0.28,-0.28,0.94,2.74,,,,2,9,Bot,,,,,,,8.017961866438847,-127.9716168035282,-0.701808974577216,1.493057521802794,25.41668540826243,-35.36272807723713,3.64,1.74,,,,88.4,2556.0,6.5,777310,623168,665489,665926,676391,666182,664770,664702,680718,54.02,,,,,,,,75,1,Slider,3,5,3,5,5,3,3,5,Standard,Standard,105.0,0.0,-0.041,74.0,7.3,,0.041,,-2,-2,0.014,0.014,32,28,32,29,1,4,4.0,1.0,,,3.22,-0.28,-0.28,40.7,12.196794532202633,-5.482212237238773,18.84561878738688,50.39654782710588,30.50439497787216
SL,2025-06-29,87.6,-2.58,5.72,"Hoffman, Jeff",686765,656546,strikeout,swinging_strike_blocked,,,,,14.0,Nick Sogard strikes out swinging.,R,L,R,BOS,TOR,S,2.0,,2,2,2025,0.16,-0.41,0.87,0.24,,,,1,9,Bot,,,,,,,8.04329193337463,-127.32989992428432,-6.261524298985378,0.0791369749695155,25.88629258311263,-35.55051920917662,3.14,1.42,,,,88.1,2817.0,6.6,777310,623168,665489,665926,676391,666182,664770,664702,680718,53.88,,0.0,0.0,1.0,0.0,0.0,,74,6,Slider,3,5,3,5,5,3,3,5,Infield shade,Standard,53.0,-0.029,-0.225,19.4,6.0,,0.225,,-2,-2,0.043,0.043,32,27,32,28,1,3,4.0,1.0,,,3.39,-0.16,0.16,37.4,0.6311702398219823,10.30880239648356,47.87667869275878,25.39213084645296,25.704424392275243
SL,2025-06-29,88.5,-2.61,5.67,"Hoffman, Jeff",686765,656546,,ball,,,,,14.0,Nick Sogard strikes out swinging.,R,L,R,BOS,TOR,B,,,1,2,2025,0.23,0.02,1.91,-0.78,,,,1,9,Bot,,,,,,,10.577853146064466,-128.49771549284657,-9.891611747838477,1.068020082412424,18.99155878140004,-30.54536217623165,2.79,1.3,,,,89.8,2716.0,6.6,777310,623168,665489,665926,676391,666182,664770,664702,680718,53.93,,,,,,,,74,5,Slider,3,5,3,5,5,3,3,5,Infield shade,Standard,344.0,0.0,0.043,,,,-0.043,,-2,-2,0.043,0.043,32,27,32,28,1,3,4.0,1.0,,,2.84,-0.23,0.23,35.8,,,,,
FS,2025-06-29,90.5,-2.75,5.54,"Hoffman, Jeff",686765,656546,,foul,,,,,14.0,Nick Sogard strikes out swinging.,R,L,R,BOS,TOR,S,,,1,2,2025,-1.2,0.56,0.47,1.23,,,,1,9,Bot,,,,,,,10.6505403920808,-131.3759778749522,-6.073342950266903,-15.983615967099537,24.581706199662705,-24.591422387084545,3.14,1.42,3.0,76.0,-25.0,91.5,1710.0,6.8,777310,623168,665489,665926,676391,666182,664770,664702,680718,53.73,,,,,,,,74,4,Split-Finger,3,5,3,5,5,3,3,5,Infield shade,Standard,242.0,0.0,0.0,63.8,8.1,,0.0,88.0,-2,-2,0.043,0.043,32,27,32,28,1,3,4.0,1.0,,,2.21,1.2,-1.2,30.6,37.73690497854762,-19.63066040688207,44.00085513950159,31.66066130904659,51.58463941228829
FS,2025-06-29,89.7,-2.73,5.6,"Hoffman, Jeff",686765,656546,,foul,,,,,5.0,Nick Sogard strikes out swinging.,R,L,R,BOS,TOR,S,,,1,1,2025,-1.3,0.44,0.19,2.02,,,,1,9,Bot,,,,,,,10.03601570929917,-130.3155897245396,-3.8233387886121752,-16.908100296540102,26.026222388551776,-26.588793523924377,3.14,1.42,,,,90.5,1784.0,6.7,777310,623168,665489,665926,676391,666182,664770,664702,680718,53.75,,,,,,,,74,3,Split-Finger,3,5,3,5,5,3,3,5,Standard,Standard,241.0,0.0,-0.061,69.6,7.7,,0.061,,-2,-2,0.043,0.043,32,27,32,28,1,3,4.0,1.0,,,2.4,1.3,-1.3,32.8,31.22584685875852,-21.263511561230235,36.56464098132652,34.504775363379544,49.617942204624526
FF,2025-06-29,95.9,-2.63,5.66,"Hoffman, Jeff",686765,656546,,called_strike,,,,,5.0,Nick Sogard strikes out swinging.,R,L,R,BOS,TOR,S,,,1,0,2025,-1.07,1.41,-0.13,1.96,,,,1,9,Bot,,,,,,,9.045820542016177,-139.21969381111668,-7.403056484356281,-15.965232808641298,30.65320506991421,-12.344776484214233,2.9,1.42,,,,96.3,2559.0,6.6,777310,623168,665489,665926,676391,666182,664770,664702,680718,53.88,,,,,,,,74,2,4-Seam Fastball,3,5,3,5,5,3,3,5,Infield shade,Standard,218.0,0.0,-0.051,,,,0.051,,-2,-2,0.043,0.043,32,27,32,28,1,3,4.0,1.0,,,1.08,1.07,-1.07,41.8,,,,,
SL,2025-06-29,86.3,-2.64,5.7,"Hoffman, Jeff",686765,656546,,ball,,,,,14.0,Nick Sogard strikes out swinging.,R,L,R,BOS,TOR,B,,,0,0,2025,0.15,-0.46,1.54,0.98,,,,1,9,Bot,,,,,,,9.680073347802798,-125.36676022775866,-4.100033657723128,-0.2455538153598895,23.24204522935321,-36.44512392120397,2.71,1.25,,,,87.1,2730.0,6.7,777310,623168,665489,665926,676391,666182,664770,664702,680718,53.82,,,,,,,,74,1,Slider,3,5,3,5,5,3,3,5,Standard,Standard,51.0,0.0,0.039,,,,-0.039,,-2,-2,0.043,0.043,32,27,32,28,1,3,4.0,1.0,,,3.51,-0.15,0.15,36.0,,,,,
SL,2025-06-29,87.1,-2.62,5.72,"Hoffman, Jeff",647351,656546,strikeout,swinging_strike_blocked,,,,,14.0,Abraham Toro strikes out swinging.,R,L,R,BOS,TOR,S,2.0,,2,2,2025,0.29,-0.21,1.31,0.32,,,,0,9,Bot,,,,,,,8.876123974471955,-126.50654458691469,-6.392471060839726,1.3386348438219,25.11622619916219,-33.32381949320836,3.32,1.59,,,,87.5,2574.0,6.6,777310,623168,665489,665926,676391,666182,664770,664702,680718,53.9,,0.0,0.0,1.0,0.0,0.0,,73,5,Slider,3,5,3,5,5,3,3,5,Infield shade,Standard,102.0,-0.044,-0.227,64.2,8.7,,0.227,,-2,-2,0.087,0.087,32,28,32,29,1,1,4.0,1.0,,,3.22,-0.29,0.29,36.8,17.0734510343121,-28.362191686704588,47.07772505759673,23.30359619740232,40.23003852505666
