pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2025-06-29,82.5,1.91,5.44,"Strahm, Matt",669221,621381,,ball,,,,,14.0,Sean Murphy flies out to center fielder Brandon Marsh.,R,R,L,ATL,PHI,B,,,0,2,2025,-0.37,0.27,0.35,1.33,,,645277.0,1,9,Bot,,,,,,,-2.819055062697971,-120.21951068315391,-3.4537491432639293,-3.1272534282471165,20.45957768598045,-29.17049217758408,3.45,1.78,,,,82.9,2712.0,6.2,777316,592663,805249,681082,664761,607208,596146,669016,592206,54.31,,,,,,,,69,3,Slider,1,2,1,2,2,1,1,2,Standard,Standard,249.0,0.0,0.022,,,,-0.022,,-1,-1,0.206,0.206,33,30,34,31,1,3,4.0,1.0,,,3.04,-0.37,0.37,34.4,,,,,
SL,2025-06-29,81.0,1.86,5.6,"Strahm, Matt",669221,621381,,swinging_strike,,,,,1.0,Sean Murphy flies out to center fielder Brandon Marsh.,R,R,L,ATL,PHI,S,,,0,1,2025,-0.46,0.25,-0.59,3.3,,,645277.0,1,9,Bot,,,,,,,-4.597074993288054,-118.0662977283662,0.8791570543987857,-3.663420299428621,18.245608892124,-30.086450324445927,3.42,1.62,,,,81.6,2746.0,6.2,777316,592663,805249,681082,664761,607208,596146,669016,592206,54.34,,,,,,,,69,2,Slider,1,2,1,2,2,1,1,2,Standard,Standard,291.0,0.0,-0.052,73.8,6.8,,0.052,,-1,-1,0.206,0.206,33,30,34,31,1,3,4.0,1.0,,,3.16,-0.46,0.46,34.9,3.2318452364746504,12.177753311425151,31.8138701541731,32.07157576569509,25.743780974312536
SL,2025-06-29,82.2,1.81,5.6,"Strahm, Matt",669221,621381,,swinging_strike,,,,,11.0,Sean Murphy flies out to center fielder Brandon Marsh.,R,R,L,ATL,PHI,S,,,0,0,2025,-0.29,0.4,-0.55,3.83,,,645277.0,1,9,Bot,,,,,,,-4.775159171320921,-119.7507619638026,1.6574060590993032,-2.028496476361191,19.76238813179392,-28.776816237248,3.42,1.62,,,,82.6,2614.0,6.1,777316,592663,805249,681082,664761,607208,596146,669016,592206,54.35,,,,,,,,69,1,Slider,1,2,1,2,2,1,1,2,Standard,Standard,260.0,0.0,-0.04,68.9,6.0,,0.04,,-1,-1,0.206,0.206,33,30,34,31,1,3,4.0,1.0,,,2.93,-0.29,0.29,34.2,1.0950009826430984,24.194478158378413,26.68629877593805,33.21460385818952,17.15349931751635
FF,2025-06-29,91.0,1.92,5.47,"Strahm, Matt",645277,621381,single,hit_into_play,,,,,5.0,Ozzie Albies singles on a sharp line drive to left fielder Max Kepler.,R,R,L,ATL,PHI,X,7.0,line_drive,0,0,2025,0.96,1.15,0.22,2.43,,,,1,9,Bot,58.31,93.4,,,,,-6.319019418957526,-132.4764324998846,-4.236515716832189,12.576603528964675,25.92789542461147,-17.946141430513883,3.23,1.52,226.0,109.9,12.0,91.2,2453.0,6.2,777316,592663,805249,681082,664761,607208,596146,669016,592206,54.33,0.869,0.866,0.9,1.0,1.0,0.0,5.0,68,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Strategic,Standard,134.0,0.098,0.422,75.4,7.4,1.172,-0.422,109.9,-1,-1,0.108,0.108,33,28,34,28,1,3,4.0,1.0,,,1.59,0.96,-0.96,28.9,10.741784785377266,-10.190515448200724,33.336096480854884,28.305865607215544,38.98370661024285
FF,2025-06-29,92.0,1.84,5.53,"Strahm, Matt",663586,621381,field_out,hit_into_play,,,,,2.0,Austin Riley flies out sharply to center fielder Brandon Marsh.,R,R,L,ATL,PHI,X,8.0,fly_ball,1,1,2025,1.19,1.38,0.13,3.52,,,,0,9,Bot,152.72,73.56,,,,,-6.920593509674924,-133.79721394921134,-2.2672284062620207,15.766543647313238,27.648154237781288,-15.237660821156403,3.55,1.62,319.0,101.9,45.0,92.1,2542.0,6.3,777316,592663,805249,681082,664761,607208,596146,669016,592206,54.21,0.054,0.094,0.0,1.0,0.0,0.0,3.0,67,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,138.0,-0.086,-0.243,72.0,6.8,0.175,0.243,101.9,-1,-1,0.194,0.194,33,28,34,28,1,3,4.0,1.0,,,1.3,1.19,-1.19,30.7,15.439920977231102,-1.0691790527427525,26.45969592606001,37.75530608734337,31.684632835139087
SL,2025-06-29,79.8,1.94,5.58,"Strahm, Matt",663586,621381,,ball,,,,,12.0,Austin Riley flies out sharply to center fielder Brandon Marsh.,R,R,L,ATL,PHI,B,,,0,1,2025,-0.26,0.28,1.5,2.82,,,,0,9,Bot,,,,,,,-0.4789883647101969,-116.36272286725072,0.0381421794161171,-2.314185942935478,19.91773563377872,-29.847394071775945,3.52,1.62,,,,79.7,2641.0,5.9,777316,592663,805249,681082,664761,607208,596146,669016,592206,54.61,,,,,,,,67,2,Slider,1,2,1,2,2,1,1,2,Standard,Standard,280.0,0.0,0.025,,,,-0.025,,-1,-1,0.194,0.194,33,28,34,28,1,3,4.0,1.0,,,3.26,-0.26,0.26,33.5,,,,,
SL,2025-06-29,80.5,2.02,5.65,"Strahm, Matt",663586,621381,,swinging_strike,,,,,13.0,Austin Riley flies out sharply to center fielder Brandon Marsh.,R,R,L,ATL,PHI,S,,,0,0,2025,-0.03,0.35,-1.06,1.65,,,,0,9,Bot,,,,,,,-6.7245548733640055,-117.13195194841512,-2.892551411479417,0.8910087846604976,21.053868219861247,-28.594256553636043,3.55,1.62,,,,80.2,2684.0,6.0,777316,592663,805249,681082,664761,607208,596146,669016,592206,54.54,,,,,,,,67,1,Slider,1,2,1,2,2,1,1,2,Standard,Standard,297.0,0.0,-0.037,76.0,8.9,,0.037,,-1,-1,0.194,0.194,33,28,34,28,1,3,4.0,1.0,,,3.15,-0.03,0.03,37.0,37.952646279293695,-53.5296044770604,40.48484962585972,26.17893562434141,63.93563312658212
FF,2025-06-29,94.7,-2.73,5.1,"Iglesias, Raisel",669016,628452,field_out,hit_into_play,,,,,1.0,Brandon Marsh flies out to left fielder Stuart Fairchild.,R,L,R,ATL,PHI,X,7.0,fly_ball,1,1,2025,-0.9,0.98,-0.59,3.09,,,,2,9,Top,66.43,61.48,,,,,7.613216603272709,-137.81421866810086,-1.8516980749907457,-13.089047781234378,26.54017244932089,-19.31438606151584,3.24,1.55,370.0,98.0,39.0,95.4,2451.0,6.4,777316,669221,621566,645277,663586,663897,656413,642201,660670,54.12,0.117,0.205,0.0,1.0,0.0,0.0,3.0,66,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Strategic,Standard,238.0,0.008,-0.244,74.1,6.6,0.406,0.244,98.0,-1,1,0.186,0.814,35,27,35,28,1,3,1.0,1.0,,,1.53,0.9,-0.9,18.8,7.620354306163974,3.8560633643167495,33.04292886048613,44.02129741465973,24.536891002235667
FF,2025-06-29,94.3,-1.84,5.52,"Iglesias, Raisel",669016,628452,,foul,,,,,13.0,Brandon Marsh flies out to left fielder Stuart Fairchild.,R,L,R,ATL,PHI,S,,,1,0,2025,-0.82,1.38,-0.9,2.21,,,,2,9,Top,,,,,,,4.255152635563917,-137.292549928777,-6.005501789764771,-11.31981429810192,28.83502340959483,-13.561729151804135,3.24,1.55,214.0,76.6,24.0,94.2,2387.0,6.1,777316,669221,621566,645277,663586,663897,656413,642201,660670,54.41,,,,,,,,66,2,4-Seam Fastball,1,2,2,1,2,1,2,1,Strategic,Standard,224.0,0.0,-0.051,68.0,6.5,,0.051,88.0,-1,1,0.186,0.814,35,27,35,28,1,3,1.0,1.0,,,1.17,0.82,-0.82,28.2,-7.5675638075866525,20.643158121628502,36.56707065839407,47.17654868842705,11.40826277552192
SL,2025-06-29,83.0,-1.7,5.71,"Iglesias, Raisel",669016,628452,,ball,,,,,14.0,Brandon Marsh flies out to left fielder Stuart Fairchild.,R,L,R,ATL,PHI,B,,,0,0,2025,1.44,0.11,1.38,2.05,,,,2,9,Top,,,,,,,4.205407742127686,-120.86275149355576,-2.086827396431688,13.211229303047702,24.319871902674542,-30.94324984386087,3.31,1.52,,,,82.6,2708.0,6.0,777316,669221,621566,645277,663586,663897,656413,642201,660670,54.46,,,,,,,,66,1,Slider,1,2,2,1,2,1,2,1,Strategic,Standard,52.0,0.0,0.04,,,,-0.04,,-1,1,0.186,0.814,35,27,35,28,1,3,1.0,1.0,,,3.21,-1.44,1.44,34.8,,,,,
FF,2025-06-29,95.3,-2.7,5.17,"Iglesias, Raisel",805249,628452,strikeout,swinging_strike,,,,,11.0,Otto Kemp strikes out swinging.,R,R,R,ATL,PHI,S,2.0,,1,2,2025,-0.98,0.96,-1.38,3.18,,,,1,9,Top,,,,,,,5.680692475088046,-138.71168051811367,-1.7719027722437382,-13.885718337875655,29.99706124869451,-19.512007960452376,3.45,1.59,,,,95.8,2331.0,6.5,777316,669221,621566,645277,663586,663897,656413,642201,660670,54.04,,0.0,0.0,1.0,0.0,0.0,,65,4,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,238.0,0.012,-0.182,36.0,4.6,,0.182,,-1,1,0.174,0.826,35,25,35,26,1,3,1.0,1.0,,,1.54,0.98,0.98,19.0,-28.752179662474664,37.447939379297495,45.78237513332598,15.680479421095562,8.223460751579562
CH,2025-06-29,88.4,-1.74,5.52,"Iglesias, Raisel",805249,628452,,ball,,,,,13.0,Otto Kemp strikes out swinging.,R,R,R,ATL,PHI,B,,,0,2,2025,-1.09,0.19,-1.16,2.18,,,,1,9,Top,,,,,,,3.6925122346820207,-128.69944370271185,-2.4536330788839344,-12.874086408116982,26.043413743315377,-29.80936970162822,3.4,1.62,,,,88.4,1819.0,6.2,777316,669221,621566,645277,663586,663897,656413,642201,660670,54.32,,,,,,,,65,3,Changeup,1,2,2,1,2,1,2,1,Standard,Standard,249.0,0.0,0.02,,,,-0.02,,-1,1,0.174,0.826,35,25,35,26,1,3,1.0,1.0,,,2.72,1.09,1.09,29.6,,,,,
CH,2025-06-29,89.0,-1.86,5.48,"Iglesias, Raisel",805249,628452,,foul,,,,,5.0,Otto Kemp strikes out swinging.,R,R,R,ATL,PHI,S,,,0,1,2025,-1.41,0.37,-0.09,2.35,,,,1,9,Top,,,,,,,7.269155062033086,-129.35894679037852,-2.3822748362492625,-17.330570098731357,27.36245004760863,-27.76003205799889,3.45,1.59,5.0,74.6,-20.0,88.8,2158.0,6.2,777316,669221,621566,645277,663586,663897,656413,642201,660670,54.25,,,,,,,,65,2,Changeup,1,2,2,1,2,1,2,1,Standard,Standard,248.0,0.0,-0.057,76.6,7.9,,0.057,88.0,-1,1,0.174,0.826,35,25,35,26,1,3,1.0,1.0,,,2.52,1.41,1.41,27.6,20.63271354322085,-18.196440215943124,31.792425003002275,31.703041303711306,40.08074841968238
SI,2025-06-29,95.8,-1.55,5.69,"Iglesias, Raisel",805249,628452,,called_strike,,,,,14.0,Otto Kemp strikes out swinging.,R,R,R,ATL,PHI,S,,,0,0,2025,-1.39,0.7,0.89,1.92,,,,1,9,Top,,,,,,,9.584435647632134,-139.12105291129345,-5.900720003839106,-20.27895201166382,32.27502877637186,-21.85338741532534,3.47,1.62,,,,95.6,2439.0,6.4,777316,669221,621566,645277,663586,663897,656413,642201,660670,54.15,,,,,,,,65,1,Sinker,1,2,2,1,2,1,2,1,Standard,Standard,218.0,0.0,-0.037,,,,0.037,,-1,1,0.174,0.826,35,25,35,26,1,3,1.0,1.0,,,1.8,1.39,1.39,33.8,,,,,
FF,2025-06-29,95.0,-2.65,5.19,"Iglesias, Raisel",681082,628452,field_out,hit_into_play,,,,,9.0,Bryson Stott flies out to left fielder Stuart Fairchild.,R,L,R,ATL,PHI,X,7.0,fly_ball,1,2,2025,-0.97,0.96,0.45,1.85,,,,0,9,Top,58.16,109.31,,,,,10.2972625246184,-137.9251881511111,-5.249543404804146,-14.664546114631634,29.12671334493148,-18.954150259851907,3.35,1.58,278.0,87.2,51.0,95.2,2357.0,6.4,777316,669221,621566,645277,663586,663897,656413,642201,660670,54.11,0.009,0.009,0.0,1.0,0.0,0.0,3.0,64,4,4-Seam Fastball,1,2,2,1,2,1,2,1,Strategic,Standard,233.0,0.016,-0.186,72.1,7.2,0.014,0.186,88.0,-1,1,0.158,0.842,35,27,35,28,1,3,1.0,1.0,,,1.57,0.97,-0.97,20.7,6.406280872791763,-6.524036770041976,43.69948343003544,25.56977081493505,29.930434405581764
CH,2025-06-29,87.8,-2.09,5.37,"Iglesias, Raisel",681082,628452,,foul_bunt,,,,,8.0,Bryson Stott flies out to left fielder Stuart Fairchild.,R,L,R,ATL,PHI,S,,,1,1,2025,-1.26,0.38,-0.27,1.95,,,,0,9,Top,,,,,,,6.985158188526357,-127.76952477096532,-2.9577620252675256,-15.225812089326965,25.828657549094043,-27.63679525616056,3.35,1.58,39.0,,,87.7,2027.0,6.2,777316,669221,621566,645277,663586,663897,656413,642201,660670,54.33,,,,,,,,64,3,Changeup,1,2,2,1,2,1,2,1,Strategic,Standard,248.0,0.0,-0.056,11.7,2.0,,0.056,88.0,-1,1,0.158,0.842,35,27,35,28,1,3,1.0,1.0,,,2.58,1.26,-1.26,24.8,-72.22650884790104,-78.8903785785298,42.461539604341525,37.10756998010031,23.37179396013948
SI,2025-06-29,93.9,-1.99,5.6,"Iglesias, Raisel",681082,628452,,ball,,,,,13.0,Bryson Stott flies out to left fielder Stuart Fairchild.,R,L,R,ATL,PHI,B,,,0,1,2025,-1.25,0.9,-1.34,2.44,,,,0,9,Top,,,,,,,4.438418771144134,-136.62821298362195,-4.442562832321885,-16.673251406459975,29.514482790946023,-20.14261746124009,3.38,1.59,,,,93.5,2210.0,6.0,777316,669221,621566,645277,663586,663897,656413,642201,660670,54.49,,,,,,,,64,2,Sinker,1,2,2,1,2,1,2,1,Strategic,Standard,227.0,0.0,0.025,,,,-0.025,,-1,1,0.158,0.842,35,27,35,28,1,3,1.0,1.0,,,1.68,1.25,-1.25,31.2,,,,,
SL,2025-06-29,82.7,-1.86,5.63,"Iglesias, Raisel",681082,628452,,called_strike,,,,,5.0,Bryson Stott flies out to left fielder Stuart Fairchild.,R,L,R,ATL,PHI,S,,,0,0,2025,0.75,0.75,-0.07,2.46,,,,0,9,Top,,,,,,,2.6249071237657686,-120.54970451309,-2.212549847500169,6.841687025437478,22.75259721484859,-24.661385172259184,3.38,1.55,,,,82.3,2666.0,5.9,777316,669221,621566,645277,663586,663897,656413,642201,660670,54.61,,,,,,,,64,1,Slider,1,2,2,1,2,1,2,1,Strategic,Standard,71.0,0.0,-0.037,,,,0.037,,-1,1,0.158,0.842,35,27,35,28,1,3,1.0,1.0,,,2.57,-0.75,0.75,30.7,,,,,
ST,2025-06-29,86.9,-1.63,5.72,"Kerkering, Orion",542303,689147,strikeout,swinging_strike,,,,,5.0,Marcell Ozuna strikes out swinging.,R,R,R,ATL,PHI,S,2.0,,1,2,2025,1.37,0.35,0.07,2.42,,,621566.0,2,8,Bot,,,,,,,1.250524587291379,-126.57253882721352,-2.460248461962121,14.528268660971031,25.490015059954864,-28.0986658294494,3.67,1.76,,,,87.2,2934.0,6.4,777316,592663,805249,681082,664761,607208,596146,669016,592206,54.11,,0.0,0.0,1.0,0.0,0.0,,63,4,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,63.0,-0.068,-0.196,73.8,6.4,,0.196,,-1,-1,0.226,0.226,24,34,24,35,1,3,3.0,1.0,,,2.66,-1.37,-1.37,24.6,-1.756842806966493,20.958815097036915,41.254936655256486,35.76966756290064,22.752966866581044
FF,2025-06-29,97.3,-1.24,5.97,"Kerkering, Orion",542303,689147,,called_strike,,,,,2.0,Marcell Ozuna strikes out swinging.,R,R,R,ATL,PHI,S,,,1,1,2025,-1.1,0.96,-0.15,3.39,,,621566.0,2,8,Bot,,,,,,,5.456920151769082,-141.68199467304103,-3.633867220451896,-16.03963507979432,31.951127937684696,-18.66723580974996,3.65,1.71,,,,97.9,2399.0,6.5,777316,592663,805249,681082,664761,607208,596146,669016,592206,53.95,,,,,,,,63,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,223.0,0.0,-0.06,,,,0.06,,-1,-1,0.226,0.226,24,34,24,35,1,3,3.0,1.0,,,1.45,1.1,1.1,36.3,,,,,
