pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2025-06-29,83.9,3.46,5.53,"Hader, Josh",691718,623352,,foul,,,,,3.0,Pete Crow-Armstrong strikes out swinging.,R,L,L,HOU,CHC,S,,,0,0,2025,-0.15,0.08,0.66,2.73,,,,0,9,Top,,,,,,,-6.159860077000036,-121.91066743468409,-0.1304958530523107,-0.0603169369286038,27.436924048388725,-31.55759339032788,3.11,1.44,113.0,54.0,64.0,83.1,2400.0,6.2,777308,673237,572233,514888,641645,643289,669450,676694,701358,54.32,,,,,,,,65,1,Slider,2,0,0,2,0,2,0,2,Standard,Standard,320.0,0.0,-0.037,66.2,6.6,,0.037,88.0,2,-2,0.929,0.071,31,23,31,23,1,3,2.0,1.0,,,3.2,-0.15,-0.15,24.0,10.734971617626371,-3.485085480301916,27.23904741723512,28.83560559450443,40.06882383824131
SL,2025-06-29,88.5,-1.49,6.45,"Keller, Brad",572233,641745,field_out,hit_into_play,,,,,9.0,"Christian Walker grounds out, third baseman Vidal Bruján to first baseman Michael Busch.",R,R,R,HOU,CHC,X,5.0,ground_ball,1,1,2025,0.4,-0.02,0.69,1.5,,,673237.0,2,8,Bot,104.11,173.89,,,,,4.451749212704407,-128.71703183285112,-5.851475214456682,3.3488685739782174,29.60895876767498,-31.27267737807832,3.43,1.59,3.0,85.5,-26.0,87.5,2668.0,5.9,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.59,0.086,0.078,0.0,1.0,0.0,0.0,2.0,64,3,Slider,2,0,2,0,0,2,2,0,Standard,Standard,82.0,-0.007,-0.256,69.0,8.0,0.119,0.256,88.0,2,2,0.936,0.936,29,34,30,34,1,3,3.0,1.0,,,2.96,-0.4,-0.4,48.0,9.658355235091554,-10.200316018280624,34.43892148583737,43.05730013867596,36.9634527999705
SI,2025-06-29,96.6,-1.57,6.4,"Keller, Brad",572233,641745,,ball,,,,,8.0,"Christian Walker grounds out, third baseman Vidal Bruján to first baseman Michael Busch.",R,R,R,HOU,CHC,B,,,0,1,2025,-1.28,0.94,0.16,1.45,,,673237.0,2,8,Bot,,,,,,,7.448718737054058,-140.06352861808904,-9.546858069109984,-18.62769127973634,37.73742747012895,-17.621584413168357,3.47,1.54,,,,94.9,2276.0,6.0,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.54,,,,,,,,64,2,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,202.0,0.0,0.032,,,,-0.032,,2,2,0.936,0.936,29,34,30,34,1,3,3.0,1.0,,,1.56,1.28,1.28,45.6,,,,,
FF,2025-06-29,96.2,-1.45,6.46,"Keller, Brad",572233,641745,,called_strike,,,,,9.0,"Christian Walker grounds out, third baseman Vidal Bruján to first baseman Michael Busch.",R,R,R,HOU,CHC,S,,,0,0,2025,-0.14,1.39,0.77,2.19,,,673237.0,2,8,Bot,,,,,,,6.128025876610872,-139.7148412881779,-8.787155155798947,-3.2664095069608767,33.50499205603457,-12.1225628852553,3.48,1.62,,,,95.2,2384.0,6.0,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.53,,,,,,,,64,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,194.0,0.0,-0.047,,,,0.047,,2,2,0.936,0.936,29,34,30,34,1,3,3.0,1.0,,,1.09,0.14,0.14,48.4,,,,,
SI,2025-06-29,96.7,-1.47,6.43,"Keller, Brad",673237,641745,single,hit_into_play,,,,,4.0,Yainer Diaz singles on a ground ball to left fielder Ian Happ.,R,R,R,HOU,CHC,X,7.0,ground_ball,0,0,2025,-1.27,0.98,-0.82,2.49,,,,2,8,Bot,87.67,134.08,,,,,4.575241132906494,-140.39361695149464,-6.968229994274688,-17.725085011669595,38.95452154540292,-17.747059371562376,3.22,1.54,121.0,96.4,9.0,94.9,2202.0,5.9,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.62,0.609,0.558,0.9,1.0,1.0,0.0,4.0,63,1,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,199.0,0.004,0.333,71.6,7.0,0.661,-0.333,96.4,2,2,0.932,0.932,29,26,30,27,1,3,3.0,1.0,,,1.52,1.27,1.27,46.2,16.641818302441095,2.1691070125034893,29.27772815330927,27.83539679688824,34.88287880175935
SL,2025-06-29,89.2,-1.45,6.55,"Keller, Brad",701358,641745,field_out,hit_into_play,,,,,9.0,"Cam Smith grounds out, third baseman Vidal Bruján to first baseman Michael Busch.",R,R,R,HOU,CHC,X,5.0,ground_ball,1,2,2025,0.36,0.19,0.5,1.97,,,,1,8,Bot,104.62,171.35,,,,,4.02613184871099,-129.8626598881242,-5.594762444118934,3.1772248730625248,27.23982641242515,-29.080092014666548,3.43,1.62,7.0,73.6,-15.0,88.5,2702.0,5.9,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.64,0.049,0.056,0.0,1.0,0.0,0.0,2.0,62,5,Slider,2,0,2,0,0,2,2,0,Standard,Standard,80.0,-0.005,-0.182,75.6,7.8,0.049,0.182,88.0,2,2,0.937,0.937,29,22,30,22,1,3,3.0,1.0,,,2.67,-0.36,-0.36,50.1,10.78934937007632,-6.981898631799831,39.49308710575844,45.74102934663449,31.233236868926035
ST,2025-06-29,86.1,-1.56,6.42,"Keller, Brad",701358,641745,,foul,,,,,2.0,"Cam Smith grounds out, third baseman Vidal Bruján to first baseman Michael Busch.",R,R,R,HOU,CHC,S,,,1,2,2025,1.11,0.27,0.05,3.13,,,,1,8,Bot,,,,,,,1.572353272490362,-125.41171516758028,-2.0561847102387163,11.215528773139312,28.142737025261887,-29.083992496529163,3.43,1.62,81.0,71.5,6.0,84.7,2720.0,5.6,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.92,,,,,,,,62,4,Sweeper,2,0,2,0,0,2,2,0,Standard,Standard,75.0,0.0,0.0,74.6,7.3,,0.0,88.0,2,2,0.937,0.937,29,22,30,22,1,3,3.0,1.0,,,2.82,-1.11,-1.11,42.7,7.481216631972294,-1.1845383150778892,35.331083411223574,40.14616653069664,27.48711435267279
SI,2025-06-29,96.9,-1.44,6.47,"Keller, Brad",701358,641745,,swinging_strike,,,,,13.0,"Cam Smith grounds out, third baseman Vidal Bruján to first baseman Michael Busch.",R,R,R,HOU,CHC,S,,,1,1,2025,-1.29,0.69,-1.62,1.97,,,,1,8,Bot,,,,,,,2.4610192306907392,-140.82688952710836,-7.897269282613191,-17.703233070647258,35.659367511925524,-21.34996029351938,3.43,1.62,,,,95.5,2165.0,5.8,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.68,,,,,,,,62,3,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,203.0,0.0,-0.061,42.2,5.5,,0.061,,2,2,0.937,0.937,29,22,30,22,1,3,3.0,1.0,,,1.77,1.29,1.29,47.7,-28.26780493794998,18.62849786337976,52.22145012143702,20.400381337832133,8.055790227449885
FF,2025-06-29,97.1,-1.26,6.63,"Keller, Brad",701358,641745,,ball,,,,,11.0,"Cam Smith grounds out, third baseman Vidal Bruján to first baseman Michael Busch.",R,R,R,HOU,CHC,B,,,0,1,2025,0.09,1.29,-0.18,4.51,,,,1,8,Bot,,,,,,,2.649676698425276,-141.3888803656446,-3.037622248408666,0.5088012211926168,35.09768072132569,-14.429791888902274,3.48,1.6,,,,95.9,2331.0,5.8,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.72,,,,,,,,62,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,192.0,0.0,0.024,,,,-0.024,,2,2,0.937,0.937,29,22,30,22,1,3,3.0,1.0,,,1.14,-0.09,-0.09,51.4,,,,,
SI,2025-06-29,96.7,-1.43,6.5,"Keller, Brad",701358,641745,,called_strike,,,,,4.0,"Cam Smith grounds out, third baseman Vidal Bruján to first baseman Michael Busch.",R,R,R,HOU,CHC,S,,,0,0,2025,-1.23,0.75,-0.31,2.77,,,,1,8,Bot,,,,,,,5.758004227188618,-140.47231284646165,-5.969017883117315,-17.644797981191275,36.339521035921,-20.993621552541363,3.51,1.63,,,,95.3,2281.0,5.9,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.62,,,,,,,,62,1,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,201.0,0.0,-0.037,,,,0.037,,2,2,0.937,0.937,29,22,30,22,1,3,3.0,1.0,,,1.72,1.23,1.23,47.2,,,,,
FF,2025-06-29,96.2,-1.22,6.51,"Keller, Brad",514888,641745,field_out,hit_into_play,,,,,6.0,"Jose Altuve grounds out, shortstop Dansby Swanson to first baseman Michael Busch.",R,R,R,HOU,CHC,X,6.0,ground_ball,2,2,2025,-0.16,1.51,0.75,2.36,,,,0,8,Bot,122.36,150.57,,,,,5.556107191813291,-139.7702409909665,-8.721758583161064,-3.44194820846818,34.19803725477962,-10.613170485360753,2.84,1.3,7.0,90.5,-19.0,95.2,2400.0,6.0,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.53,0.1,0.095,0.0,1.0,0.0,0.0,2.0,61,5,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,199.0,-0.005,-0.227,63.7,7.4,0.115,0.227,90.5,2,2,0.942,0.942,29,35,30,35,1,3,3.0,1.0,,,0.98,0.16,0.16,48.8,2.547800832315677,2.0469414739433707,22.37552448749329,47.35687927789755,22.324372888544847
FF,2025-06-29,97.4,-1.32,6.48,"Keller, Brad",514888,641745,,ball,,,,,3.0,"Jose Altuve grounds out, shortstop Dansby Swanson to first baseman Michael Busch.",R,R,R,HOU,CHC,B,,,1,2,2025,0.03,1.49,0.82,2.79,,,,0,8,Bot,,,,,,,5.599487140868306,-141.51052597620787,-7.695877700909305,-0.9529961431956449,35.68835852088024,-10.552048112576218,2.8,1.26,,,,96.2,2451.0,5.9,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.56,,,,,,,,61,4,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,196.0,0.0,0.04,,,,-0.04,,2,2,0.942,0.942,29,35,30,35,1,3,3.0,1.0,,,0.94,-0.03,-0.03,49.2,,,,,
ST,2025-06-29,88.0,-1.6,6.43,"Keller, Brad",514888,641745,,ball,,,,,14.0,"Jose Altuve grounds out, shortstop Dansby Swanson to first baseman Michael Busch.",R,R,R,HOU,CHC,B,,,0,2,2025,0.48,0.5,1.77,1.29,,,,0,8,Bot,,,,,,,7.057137494885741,-127.75993805255032,-7.184785140370228,3.4802007652332483,31.63088798934272,-25.17970633156255,2.8,1.19,,,,86.0,2617.0,5.6,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.88,,,,,,,,61,3,Sweeper,2,0,2,0,0,2,2,0,Standard,Standard,99.0,0.0,0.023,,,,-0.023,,2,2,0.942,0.942,29,35,30,35,1,3,3.0,1.0,,,2.5,-0.48,-0.48,44.5,,,,,
SI,2025-06-29,95.9,-1.42,6.54,"Keller, Brad",514888,641745,,foul,,,,,1.0,"Jose Altuve grounds out, shortstop Dansby Swanson to first baseman Michael Busch.",R,R,R,HOU,CHC,S,,,0,1,2025,-1.12,1.11,-0.72,2.91,,,,0,8,Bot,,,,,,,4.360099213927803,-139.39949394127683,-6.317908853260869,-15.562982630575254,37.39855879377659,-16.428452070514297,2.84,1.3,228.0,79.4,23.0,94.2,2322.0,5.8,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.72,,,,,,,,61,2,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,203.0,0.0,-0.054,57.3,4.9,,0.054,88.0,2,2,0.942,0.942,29,35,30,35,1,3,3.0,1.0,,,1.41,1.12,1.12,44.5,-13.664174432251253,49.64548390821724,27.992535382333315,31.24333885849089,5.487041327363064
SL,2025-06-29,87.1,-1.39,6.6,"Keller, Brad",514888,641745,,foul,,,,,11.0,"Jose Altuve grounds out, shortstop Dansby Swanson to first baseman Michael Busch.",R,R,R,HOU,CHC,S,,,0,0,2025,0.37,-0.05,-0.26,3.14,,,,0,8,Bot,,,,,,,1.925607059683293,-126.86990912603918,-1.9737615438750185,3.558927822456213,28.700074170383264,-32.454045798682635,2.84,1.3,157.0,68.3,64.0,85.7,2632.0,5.6,777308,608348,683737,663538,660644,621020,664023,691718,663656,54.9,,,,,,,,61,1,Slider,2,0,2,0,0,2,2,0,Standard,Standard,81.0,0.0,-0.037,69.1,6.4,,0.037,88.0,2,2,0.942,0.942,29,35,30,35,1,3,3.0,1.0,,,3.07,-0.37,-0.37,49.3,13.945496846915924,9.0196801827203,21.645575845696467,35.168037602780004,26.202586728617643
FF,2025-06-29,98.7,-2.23,5.55,"Abreu, Bryan",621020,650556,strikeout,swinging_strike,,,,,6.0,Dansby Swanson strikes out swinging.,R,R,R,HOU,CHC,S,2.0,,0,2,2025,-0.56,1.35,0.54,2.76,,,,2,8,Top,,,,,,,8.873875829366588,-143.29115618276572,-5.187771371990473,-10.046300712649463,39.04054583760196,-12.606775992652956,3.61,1.64,,,,98.2,2309.0,6.5,777308,673237,572233,514888,641645,643289,669450,676694,701358,53.97,,0.0,0.0,1.0,0.0,0.0,,60,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,217.0,0.013,-0.157,69.9,7.2,,0.157,,2,-2,0.929,0.071,28,31,28,31,1,3,3.0,1.0,,,1.04,0.56,0.56,33.8,15.280065540250655,11.229909055797062,33.152628484374866,40.70147152033901,24.492104594917265
FF,2025-06-29,97.7,-2.39,5.6,"Abreu, Bryan",621020,650556,,swinging_strike,,,,,11.0,Dansby Swanson strikes out swinging.,R,R,R,HOU,CHC,S,,,0,1,2025,-0.54,1.38,-0.26,4.17,,,,2,8,Top,,,,,,,7.000482502191483,-141.9379394881956,-1.4194608135070772,-9.064891675316211,37.9788758856759,-13.625596899224924,3.61,1.64,,,,97.2,2421.0,6.5,777308,673237,572233,514888,641645,643289,669450,676694,701358,54.05,,,,,,,,60,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,208.0,0.0,-0.058,56.7,6.0,,0.058,,2,-2,0.929,0.071,28,31,28,31,1,3,3.0,1.0,,,1.05,0.54,0.54,43.0,14.349170825778334,18.808992506791,28.41452130147425,33.34089981384195,24.47659065854508
SL,2025-06-29,86.9,-2.7,5.6,"Abreu, Bryan",621020,650556,,foul,,,,,8.0,Dansby Swanson strikes out swinging.,R,R,R,HOU,CHC,S,,,0,0,2025,0.63,-0.32,0.21,2.09,,,,2,8,Top,,,,,,,5.683871855271585,-126.37449835690032,-1.509343331348332,5.409541833067125,28.733176511323816,-35.47840345808123,3.61,1.64,3.0,64.4,-36.0,86.6,2914.0,6.4,777308,673237,572233,514888,641645,643289,669450,676694,701358,54.09,,,,,,,,60,1,Slider,2,0,0,2,0,2,0,2,Standard,Standard,61.0,0.0,-0.041,68.0,7.7,,0.041,88.0,2,-2,0.929,0.071,28,31,28,31,1,3,3.0,1.0,,,3.37,-0.63,-0.63,36.6,20.726741788079444,-9.913797275733328,30.70978618476791,37.71351100380381,38.725785727027166
SL,2025-06-29,87.8,-2.48,5.74,"Abreu, Bryan",673548,650556,strikeout,swinging_strike_blocked,,,,,14.0,Seiya Suzuki strikes out swinging.,R,R,R,HOU,CHC,S,2.0,,1,2,2025,0.64,-0.7,0.28,0.64,,,,1,8,Top,,,,,,,5.3412556220923,-127.68936972048138,-4.660647217380544,5.646232206411144,30.78406413430315,-38.89313425631138,3.21,1.4,,,,87.3,3039.0,6.4,777308,673237,572233,514888,641645,643289,669450,676694,701358,54.13,,0.0,0.0,1.0,0.0,0.0,,59,4,Slider,2,0,0,2,0,2,0,2,Standard,Standard,50.0,0.023,-0.182,65.7,8.4,,0.182,,2,-2,0.906,0.094,28,30,28,31,1,3,3.0,1.0,,,3.71,-0.64,-0.64,42.6,18.069051396522934,-21.10250280444727,38.18230454790089,37.91288693351281,46.62943723428399
SL,2025-06-29,87.6,-2.08,5.95,"Abreu, Bryan",673548,650556,,ball,,,,,14.0,Seiya Suzuki strikes out swinging.,R,R,R,HOU,CHC,B,,,0,2,2025,0.75,-0.85,1.47,0.97,,,,1,8,Top,,,,,,,7.006225758693918,-127.2677465065181,-3.9779226762856648,6.317279017926971,31.78183004142217,-40.461629455947055,3.11,1.33,,,,86.9,3138.0,6.4,777308,673237,572233,514888,641645,643289,669450,676694,701358,54.08,,,,,,,,59,3,Slider,2,0,0,2,0,2,0,2,Standard,Standard,38.0,0.0,0.02,,,,-0.02,,2,-2,0.906,0.094,28,30,28,31,1,3,3.0,1.0,,,3.88,-0.75,-0.75,52.5,,,,,
