pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2025-06-29,92.6,2.05,5.53,"King, John",671286,667463,walk,ball,,,,,13.0,Johnathan Rodríguez walks.,R,R,L,CLE,STL,B,,,3,2,2025,1.37,0.22,-0.45,-0.03,,,,1,9,Bot,,,,,,,-9.341764569092758,-134.28991789646457,-8.82526735666801,18.575832656307107,28.77831963314103,-27.708775578025595,3.33,1.59,,,,92.3,2316.0,6.3,777309,686780,575929,680977,695336,691026,665877,687363,641658,54.23,,0.693943,0.7,1.0,0.0,0.0,,76,6,Sinker,0,7,0,7,7,0,0,7,Standard,Standard,125.0,0.001,0.348,,,,-0.348,,-7,-7,0.0,0.0,30,25,31,26,1,3,4.0,5.0,,,2.45,1.37,-1.37,28.8,,,,,
SI,2025-06-29,92.3,2.04,5.55,"King, John",671286,667463,,foul,,,,,4.0,Johnathan Rodríguez walks.,R,R,L,CLE,STL,S,,,3,1,2025,0.99,0.33,-0.54,2.39,,,,1,9,Bot,,,,,,,-8.676092600805468,-134.26371209294646,-2.982065560049656,13.791230214852463,26.225096689070543,-27.75546478152264,3.41,1.61,4.0,82.0,-29.0,92.3,2246.0,6.1,777309,686780,575929,680977,695336,691026,665877,687363,641658,54.42,,,,,,,,76,5,Sinker,0,7,0,7,7,0,0,7,Standard,Standard,125.0,0.0,-0.092,38.1,5.5,,0.092,88.0,-7,-7,0.0,0.0,30,25,31,26,1,3,4.0,5.0,,,2.33,0.99,-0.99,27.8,-20.571733789936,59.49166707985007,40.38762119519495,29.69564190728957,2.4636899427730565
SI,2025-06-29,92.8,2.1,5.55,"King, John",671286,667463,,ball,,,,,12.0,Johnathan Rodríguez walks.,R,R,L,CLE,STL,B,,,2,1,2025,1.36,0.37,1.32,3.16,,,,1,9,Bot,,,,,,,-4.940532079504341,-135.06090762432882,-1.1318259818834226,17.703992970069326,29.64824862257967,-27.557316203174825,3.41,1.5,,,,92.6,2390.0,6.2,777309,686780,575929,680977,695336,691026,665877,687363,641658,54.35,,,,,,,,76,4,Sinker,0,7,0,7,7,0,0,7,Standard,Standard,134.0,0.0,0.122,,,,-0.122,,-7,-7,0.0,0.0,30,25,31,26,1,3,4.0,5.0,,,2.27,1.36,-1.36,27.0,,,,,
SI,2025-06-29,92.9,2.06,5.55,"King, John",671286,667463,,called_strike,,,,,12.0,Johnathan Rodríguez walks.,R,R,L,CLE,STL,S,,,2,0,2025,0.98,0.33,0.9,2.87,,,,1,9,Bot,,,,,,,-5.119854280840804,-135.3922819895515,-1.8676618199929864,13.168214009383828,26.06546188306743,-27.928179997413487,3.4,1.57,,,,93.3,2307.0,6.2,777309,686780,575929,680977,695336,691026,665877,687363,641658,54.29,,,,,,,,76,3,Sinker,0,7,0,7,7,0,0,7,Standard,Standard,132.0,0.0,-0.065,,,,0.065,,-7,-7,0.0,0.0,30,25,31,26,1,3,4.0,5.0,,,2.28,0.98,-0.98,28.9,,,,,
SI,2025-06-29,92.8,2.03,5.57,"King, John",671286,667463,,ball,,,,,14.0,Johnathan Rodríguez walks.,R,R,L,CLE,STL,B,,,1,0,2025,1.17,0.3,0.02,0.89,,,,1,9,Bot,,,,,,,-7.689422469567459,-134.9115337293299,-6.854937341938363,15.936614542395269,27.14760020969224,-27.311782138167025,3.41,1.59,,,,92.9,2202.0,6.2,777309,686780,575929,680977,695336,691026,665877,687363,641658,54.25,,,,,,,,76,2,Sinker,0,7,0,7,7,0,0,7,Standard,Standard,129.0,0.0,0.072,,,,-0.072,,-7,-7,0.0,0.0,30,25,31,26,1,3,4.0,5.0,,,2.34,1.17,-1.17,27.6,,,,,
CH,2025-06-29,86.7,2.07,5.61,"King, John",671286,667463,,ball,,,,,7.0,Johnathan Rodríguez walks.,R,R,L,CLE,STL,B,,,0,0,2025,1.2,0.36,-0.68,1.6,,,,1,9,Bot,,,,,,,-8.931149746069941,-126.01159413452498,-4.1667089873986125,14.41789984645654,21.51891410267074,-27.760773006730386,3.34,1.63,,,,86.6,1835.0,5.9,777309,686780,575929,680977,695336,691026,665877,687363,641658,54.59,,,,,,,,76,1,Changeup,0,7,0,7,7,0,0,7,Standard,Standard,123.0,0.0,0.039,,,,-0.039,,-7,-7,0.0,0.0,30,25,31,26,1,3,4.0,5.0,,,2.64,1.2,-1.2,26.6,,,,,
SI,2025-06-29,93.0,1.91,5.53,"King, John",682177,667463,strikeout,called_strike,,,,,6.0,Daniel Schneemann called out on strikes.,R,L,L,CLE,STL,S,2.0,,3,2,2025,1.19,0.23,0.47,2.34,,,,0,9,Bot,,,,,,,-6.267706269270115,-135.31412163384172,-2.9357113872158647,16.021349571001956,27.58607681483761,-28.9846102724277,3.41,1.66,,,,93.0,2318.0,6.2,777309,686780,575929,680977,695336,691026,665877,687363,641658,54.33,,0.0,0.0,1.0,0.0,0.0,,75,6,Sinker,0,7,0,7,7,0,0,7,Standard,Standard,126.0,-0.001,-0.333,,,,0.333,,-7,-7,0.001,0.001,30,28,31,28,1,2,4.0,1.0,,,2.4,1.19,1.19,27.9,,,,,
SI,2025-06-29,93.1,1.99,5.62,"King, John",682177,667463,,ball,,,,,12.0,Daniel Schneemann called out on strikes.,R,L,L,CLE,STL,B,,,2,2,2025,0.93,0.24,1.17,3.55,,,,0,9,Bot,,,,,,,-4.124854021427701,-135.67885930580087,-0.182604717889261,12.40422624134376,24.292062899408656,-29.25325974012203,3.43,1.74,,,,93.6,2221.0,6.1,777309,686780,575929,680977,695336,691026,665877,687363,641658,54.41,,,,,,,,75,5,Sinker,0,7,0,7,7,0,0,7,Standard,Standard,129.0,0.0,0.107,,,,-0.107,,-7,-7,0.001,0.001,30,28,31,28,1,2,4.0,1.0,,,2.34,0.93,0.93,27.9,,,,,
SL,2025-06-29,85.0,1.94,5.5,"King, John",682177,667463,,ball,,,,,13.0,Daniel Schneemann called out on strikes.,R,L,L,CLE,STL,B,,,1,2,2025,-0.15,-0.23,-1.11,-0.22,,,,0,9,Bot,,,,,,,-6.8265164559607925,-123.69467505977164,-6.763333124804449,-0.5242522414907674,19.60007936957016,-33.615417700356616,3.51,1.72,,,,85.8,2938.0,6.3,777309,686780,575929,680977,695336,691026,665877,687363,641658,54.19,,,,,,,,75,4,Slider,0,7,0,7,7,0,0,7,Standard,Standard,339.0,0.0,0.04,,,,-0.04,,-7,-7,0.001,0.001,30,28,31,28,1,2,4.0,1.0,,,3.33,-0.15,-0.15,26.2,,,,,
SI,2025-06-29,93.5,2.0,5.58,"King, John",682177,667463,,swinging_strike,,,,,12.0,Daniel Schneemann called out on strikes.,R,L,L,CLE,STL,S,,,1,1,2025,1.48,0.18,1.16,3.08,,,,0,9,Bot,,,,,,,-5.438528047463084,-136.1180077964752,-1.0737878955608942,19.652467146742897,30.69732944885938,-29.96077317358424,3.41,1.65,,,,93.2,2257.0,6.1,777309,686780,575929,680977,695336,691026,665877,687363,641658,54.36,,,,,,,,75,3,Sinker,0,7,0,7,7,0,0,7,Standard,Standard,128.0,0.0,-0.056,44.0,3.7,,0.056,,-7,-7,0.001,0.001,30,28,31,28,1,2,4.0,1.0,,,2.43,1.48,1.48,29.2,-38.668056708343904,85.47210240820463,50.0728301464226,20.45576944077612,-11.468039034954684
SL,2025-06-29,83.7,2.02,5.65,"King, John",682177,667463,,ball,,,,,13.0,Daniel Schneemann called out on strikes.,R,L,L,CLE,STL,B,,,0,1,2025,-0.14,-0.49,-1.39,1.15,,,,0,9,Bot,,,,,,,-7.563156052939574,-121.75571142597512,-3.004985047986211,0.0574883280355112,23.73538197749487,-36.6632447748914,3.41,1.66,,,,83.6,2800.0,6.2,777309,686780,575929,680977,695336,691026,665877,687363,641658,54.29,,,,,,,,75,2,Slider,0,7,0,7,7,0,0,7,Standard,Standard,326.0,0.0,0.025,,,,-0.025,,-7,-7,0.001,0.001,30,28,31,28,1,2,4.0,1.0,,,3.74,-0.14,-0.14,31.0,,,,,
SI,2025-06-29,93.1,2.02,5.52,"King, John",682177,667463,,foul,,,,,14.0,Daniel Schneemann called out on strikes.,R,L,L,CLE,STL,S,,,0,0,2025,1.24,-0.04,1.1,1.47,,,,0,9,Bot,,,,,,,-5.05685189219683,-135.4749047052198,-4.486723824141714,16.418640854093706,32.300207803306684,-31.775396934659923,3.41,1.65,66.0,38.2,25.0,92.5,2105.0,6.1,777309,686780,575929,680977,695336,691026,665877,687363,641658,54.38,,,,,,,,75,1,Sinker,0,7,0,7,7,0,0,7,Standard,Standard,126.0,0.0,-0.037,73.0,7.7,,0.037,88.0,-7,-7,0.001,0.001,30,28,31,28,1,2,4.0,1.0,,,2.69,1.24,1.24,26.3,29.547387713195256,-8.90290018260256,42.79749005319945,28.14140288021208,40.01639815528851
SL,2025-06-29,88.4,-1.13,5.82,"Clase, Emmanuel",575929,661403,strikeout,called_strike,,,,,9.0,Willson Contreras called out on strikes.,R,R,R,CLE,STL,S,2.0,,1,2,2025,0.64,-0.22,0.35,1.5,,,,2,9,Top,,,,,,,2.284765035042033,-128.7814165232214,-4.048900560082786,6.683292779728727,26.75916458963649,-33.96441101727775,3.53,1.6,,,,89.5,2496.0,6.9,777309,595978,467793,682657,608070,682177,680757,657041,671286,53.6,,0.0,0.0,1.0,0.0,0.0,,74,4,Slider,0,7,7,0,7,0,7,0,Strategic,Strategic,68.0,0.0,-0.18,,,,0.18,,-7,7,0.001,0.999,27,33,27,33,1,4,4.0,1.0,,,3.13,-0.64,-0.64,51.1,,,,,
SL,2025-06-29,87.9,-1.0,5.92,"Clase, Emmanuel",575929,661403,,foul,,,,,14.0,Willson Contreras called out on strikes.,R,R,R,CLE,STL,S,,,1,1,2025,0.67,-0.14,0.34,1.47,,,,2,9,Top,,,,,,,1.8942373243378745,-127.9099098733756,-4.348139978398562,6.902717698405189,28.046913260938883,-33.01906646288927,3.53,1.63,177.0,67.4,46.0,88.5,2489.0,6.8,777309,595978,467793,682657,608070,682177,680757,657041,671286,53.71,,,,,,,,74,3,Slider,0,7,7,0,7,0,7,0,Strategic,Standard,77.0,0.0,-0.064,68.2,8.3,,0.064,88.0,-7,7,0.001,0.999,27,33,27,33,1,4,4.0,1.0,,,3.11,-0.67,-0.67,55.2,2.605536579422153,0.650162868763028,41.24530307034978,40.66068923851536,25.324697152614707
FC,2025-06-29,98.3,-1.35,5.99,"Clase, Emmanuel",575929,661403,,called_strike,,,,,11.0,Willson Contreras called out on strikes.,R,R,R,CLE,STL,S,,,1,0,2025,0.45,0.9,-1.03,3.3,,,,2,9,Top,,,,,,,-0.1776142856021223,-143.28831280335328,-4.00402026223315,6.271826080404782,29.886899022041725,-18.99204796958179,3.53,1.59,,,,99.6,2696.0,6.7,777309,595978,467793,682657,608070,682177,680757,657041,671286,53.81,,,,,,,,74,2,Cutter,0,7,7,0,7,0,7,0,Strategic,Standard,167.0,0.0,-0.051,,,,0.051,,-7,7,0.001,0.999,27,33,27,33,1,4,4.0,1.0,,,1.43,-0.45,-0.45,48.9,,,,,
SL,2025-06-29,87.3,-0.96,5.95,"Clase, Emmanuel",575929,661403,,ball,,,,,11.0,Willson Contreras called out on strikes.,R,R,R,CLE,STL,B,,,0,0,2025,0.69,0.17,-0.81,3.73,,,,2,9,Top,,,,,,,-1.0632566464197613,-127.28156827780856,0.3399525869746018,7.773232680804194,21.04609774636329,-30.577535889564555,3.53,1.57,,,,88.9,2511.0,6.7,777309,595978,467793,682657,608070,682177,680757,657041,671286,53.76,,,,,,,,74,1,Slider,0,7,7,0,7,0,7,0,Strategic,Standard,61.0,0.0,0.04,,,,-0.04,,-7,7,0.001,0.999,27,33,27,33,1,4,4.0,1.0,,,2.77,-0.69,-0.69,56.9,,,,,
FC,2025-06-29,99.8,-0.96,5.96,"Clase, Emmanuel",691026,661403,strikeout,called_strike,,,,,9.0,Masyn Winn called out on strikes.,R,R,R,CLE,STL,S,2.0,,1,2,2025,0.4,0.87,0.75,1.92,,,,1,9,Top,,,,,,,3.8178066650737152,-145.18489597799675,-7.898235764544712,4.79664881399388,31.60459795593279,-18.210808109522883,3.43,1.58,,,,100.9,2682.0,6.7,777309,595978,467793,682657,608070,682177,680757,657041,671286,53.75,,0.0,0.0,1.0,0.0,0.0,,73,4,Cutter,0,7,7,0,7,0,7,0,Strategic,Standard,176.0,0.0,-0.182,,,,0.182,,-7,7,0.001,0.999,27,23,27,23,1,4,4.0,1.0,,,1.4,-0.4,-0.4,47.3,,,,,
SL,2025-06-29,86.9,-1.12,5.76,"Clase, Emmanuel",691026,661403,,ball,,,,,14.0,Masyn Winn called out on strikes.,R,R,R,CLE,STL,B,,,0,2,2025,0.66,-0.62,0.7,-2.16,,,,1,9,Top,,,,,,,3.037465581179125,-126.15881614294656,-11.57102313684006,6.371016113206572,26.49678090065641,-36.5403340407804,3.43,1.56,,,,87.4,2576.0,6.8,777309,595978,467793,682657,608070,682177,680757,657041,671286,53.67,,,,,,,,73,3,Slider,0,7,7,0,7,0,7,0,Strategic,Standard,55.0,0.0,0.02,,,,-0.02,,-7,7,0.001,0.999,27,23,27,23,1,4,4.0,1.0,,,3.66,-0.66,-0.66,52.2,,,,,
SL,2025-06-29,88.6,-1.2,5.87,"Clase, Emmanuel",691026,661403,,called_strike,,,,,9.0,Masyn Winn called out on strikes.,R,R,R,CLE,STL,S,,,0,1,2025,0.63,0.3,0.3,1.47,,,,1,9,Top,,,,,,,2.365603627872653,-129.07326617461965,-5.394961624372924,6.561323302223522,25.434100436517024,-27.921912163904302,3.4,1.57,,,,89.6,2542.0,6.7,777309,595978,467793,682657,608070,682177,680757,657041,671286,53.8,,,,,,,,73,2,Slider,0,7,7,0,7,0,7,0,Standard,Standard,68.0,0.0,-0.057,,,,0.057,,-7,7,0.001,0.999,27,23,27,23,1,4,4.0,1.0,,,2.58,-0.63,-0.63,47.9,,,,,
SL,2025-06-29,89.1,-1.3,5.67,"Clase, Emmanuel",691026,661403,,swinging_strike,,,,,8.0,Masyn Winn called out on strikes.,R,R,R,CLE,STL,S,,,0,0,2025,0.79,0.55,-0.06,1.92,,,,1,9,Top,,,,,,,1.4190446237831695,-129.7967561404164,-4.424839506039461,8.637306417757205,25.562463591381764,-25.229542081010475,3.43,1.52,,,,90.0,2468.0,6.6,777309,595978,467793,682657,608070,682177,680757,657041,671286,53.87,,,,,,,,73,1,Slider,0,7,7,0,7,0,7,0,Standard,Standard,81.0,0.0,-0.037,71.6,7.8,,0.037,,-7,7,0.001,0.999,27,23,27,23,1,4,4.0,1.0,,,2.3,-0.79,-0.79,46.3,5.209069952808471,-10.160595099713268,34.0212305338913,33.87358800555799,32.19128994955148
FC,2025-06-29,97.4,-1.05,5.88,"Clase, Emmanuel",680977,661403,field_out,hit_into_play,,,,,6.0,"Brendan Donovan grounds out, first baseman Carlos Santana to pitcher Emmanuel Clase.",R,L,R,CLE,STL,X,3.0,ground_ball,0,0,2025,0.38,1.06,0.71,2.24,,,,0,9,Top,148.68,162.44,,,,,3.884517773618772,-141.88277421538305,-6.80987168304553,4.434654137478782,28.26588167656767,-16.547206605524806,3.4,1.61,30.0,67.7,-1.0,98.4,2628.0,6.5,777309,595978,467793,682657,608070,682177,680757,657041,671286,54.02,0.106,0.093,0.0,1.0,0.0,0.0,2.0,72,1,Cutter,0,7,7,0,7,0,7,0,Strategic,Standard,180.0,0.0,-0.254,79.8,6.8,0.116,0.254,88.0,-7,7,0.001,0.999,27,28,27,28,1,4,4.0,1.0,,,1.31,-0.38,0.38,46.5,4.872126039416166,3.025404543678526,37.60920860135924,29.10194747994253,22.666331328585223
CU,2025-06-29,82.8,-2.05,5.13,"O'Brien, Riley",682657,676617,strikeout,swinging_strike_blocked,,,,,14.0,"Angel Martínez strikes out swinging, catcher Pedro Pagés to first baseman Willson Contreras.",R,L,R,CLE,STL,S,2.0,,1,2,2025,1.55,-0.24,1.72,0.23,,467793.0,657041.0,2,8,Bot,,,,,,,5.6608311343521605,-120.38010904706258,-4.214295783560496,13.779479328887644,25.341902778161685,-33.79332718819614,3.24,1.46,,,,83.9,2491.0,7.2,777309,686780,575929,680977,695336,691026,665877,687363,641658,53.27,,0.0,0.0,1.0,0.0,0.0,,71,5,Curveball,0,7,0,7,7,0,0,7,Standard,Standard,61.0,-0.002,-0.189,62.3,9.2,,0.189,,-7,-7,0.003,0.003,30,23,30,23,1,3,3.0,1.0,,,3.59,-1.55,1.55,25.5,33.48524092403152,-63.75448403403094,43.91054284012565,18.531534442061574,68.70680207572379
