pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-06-29,96.8,-0.75,6.51,"Kinley, Tyler",641343,641755,,foul,,,,,12.0,Jake Bauers called out on strikes.,R,L,R,MIL,COL,S,,,0,1,2025,-0.33,1.5,1.09,3.28,,668930.0,,0,11,Bot,,,,,,,5.553570687411395,-140.75806708121857,-6.388222676725357,-5.604739412512922,31.741331793855444,-10.968356263598384,3.61,1.68,,,,95.3,2740.0,5.5,777301,690924,669911,642731,641857,606115,687597,686668,656541,55.03,,,,,,,,86,2,4-Seam Fastball,3,4,3,4,4,3,3,4,Infield shade,Standard,207.0,0.0,-0.067,74.6,6.9,,0.067,,-1,-1,0.438,0.438,34,29,34,30,1,0,1.0,1.0,,,0.93,0.33,-0.33,45.2,10.97102592429334,0.318528758758801,31.614642802373,22.12066650403333,21.722551448051085
SL,2025-06-29,86.7,-1.12,6.5,"Kinley, Tyler",641343,641755,,called_strike,,,,,3.0,Jake Bauers called out on strikes.,R,L,R,MIL,COL,S,,,0,0,2025,0.13,-0.03,0.32,3.29,,668930.0,,0,11,Bot,,,,,,,3.1168068664866766,-126.24705065248664,-1.4014446484159944,0.7858960790273619,25.95709518272056,-32.47478435841026,3.61,1.71,,,,85.3,2890.0,5.4,777301,690924,669911,642731,641857,606115,687597,686668,656541,55.14,,,,,,,,86,1,Slider,3,4,3,4,4,3,3,4,Standard,Standard,83.0,0.0,-0.035,,,,0.035,,-1,-1,0.438,0.438,34,29,34,30,1,0,1.0,1.0,,,3.07,-0.13,0.13,47.1,,,,,
FF,2025-06-29,95.6,-2.43,4.59,"Anderson, Grant",690924,681982,strikeout_double_play,swinging_strike,,,,,3.0,"Braxton Fulford strikes out swinging and Kyle Farmer caught stealing 2nd, catcher William Contreras to second baseman Brice Turang to catcher William Contreras.",R,R,R,MIL,COL,S,2.0,,3,2,2025,-0.84,1.06,0.68,3.19,,,571657.0,1,11,Top,,,,,,,10.121943936466272,-138.89364335864065,-0.441681758055933,-13.11479894979696,31.3352219110484,-18.537464224026323,3.3,1.47,,,,95.9,2556.0,6.6,777301,661388,655316,668930,702332,687401,686555,694192,686217,53.93,,0.0,0.0,1.0,0.0,0.0,,85,7,4-Seam Fastball,3,4,4,3,4,3,4,3,Standard,Standard,239.0,0.08,-0.306,70.2,5.6,,0.306,,-1,1,0.358,0.642,28,26,28,27,1,4,2.0,1.0,,,1.44,0.84,0.84,11.5,2.9368359003063143,18.565880926475632,20.57114436493232,41.47819767668932,23.47895402173856
ST,2025-06-29,82.7,-2.23,4.2,"Anderson, Grant",690924,681982,,ball,,,,,12.0,"Braxton Fulford strikes out swinging and Kyle Farmer caught stealing 2nd, catcher William Contreras to second baseman Brice Turang to catcher William Contreras.",R,R,R,MIL,COL,B,,,2,2,2025,0.9,0.0,1.66,2.67,,,571657.0,1,11,Top,,,,,,,7.136213040448758,-120.2206938953641,3.035199593626165,7.41096271368302,22.920468874003948,-33.031523504751064,3.3,1.5,,,,83.0,2839.0,6.5,777301,661388,655316,668930,702332,687401,686555,694192,686217,53.97,,,,,,,,85,6,Sweeper,3,4,4,3,4,3,4,3,Standard,Standard,79.0,0.0,0.077,,,,-0.077,,-1,1,0.358,0.642,28,26,28,27,1,4,2.0,1.0,,,3.34,-0.9,-0.9,2.5,,,,,
FF,2025-06-29,93.9,-2.37,4.58,"Anderson, Grant",690924,681982,,foul,,,,,12.0,"Braxton Fulford strikes out swinging and Kyle Farmer caught stealing 2nd, catcher William Contreras to second baseman Brice Turang to catcher William Contreras.",R,R,R,MIL,COL,S,,,2,2,2025,-0.91,1.18,0.13,3.48,,,571657.0,1,11,Top,,,,,,,8.513587676867356,-136.5363698501162,0.284013930593495,-13.314719548314237,31.40933671467512,-17.74046036860481,3.3,1.47,,,,94.0,2522.0,6.5,777301,661388,655316,668930,702332,687401,686555,694192,686217,53.99,,,,,,,,85,5,4-Seam Fastball,3,4,4,3,4,3,4,3,Standard,Standard,238.0,0.0,0.0,72.0,6.2,,0.0,,-1,1,0.358,0.642,28,26,28,27,1,4,2.0,1.0,,,1.42,0.91,0.91,10.6,12.95557729282593,-5.01641631467825,18.370271855932927,35.57207583775607,31.247231635514893
ST,2025-06-29,82.0,-2.46,4.14,"Anderson, Grant",690924,681982,,foul,,,,,5.0,"Braxton Fulford strikes out swinging and Kyle Farmer caught stealing 2nd, catcher William Contreras to second baseman Brice Turang to catcher William Contreras.",R,R,R,MIL,COL,S,,,2,1,2025,1.06,0.12,0.05,2.19,,,571657.0,1,11,Top,,,,,,,3.617024620871111,-119.3796799951958,1.928901332345608,9.419919958780977,23.910450724268344,-31.609843419574016,3.3,1.47,107.0,77.5,79.0,82.2,2818.0,6.5,777301,661388,655316,668930,702332,687401,686555,694192,686217,54.03,,,,,,,,85,4,Sweeper,3,4,4,3,4,3,4,3,Standard,Standard,87.0,0.0,-0.057,74.2,7.3,,0.057,88.0,-1,1,0.358,0.642,28,26,28,27,1,4,2.0,1.0,,,3.27,-1.06,-1.06,2.0,21.10866459548914,-24.236022024337498,31.79656882805657,33.46956352018175,48.70186301155134
ST,2025-06-29,80.5,-2.44,4.1,"Anderson, Grant",690924,681982,,ball,,,,,14.0,"Braxton Fulford strikes out swinging and Kyle Farmer caught stealing 2nd, catcher William Contreras to second baseman Brice Turang to catcher William Contreras.",R,R,R,MIL,COL,B,,,1,1,2025,1.27,0.12,1.58,2.31,,,571657.0,1,11,Top,,,,,,,6.52798037720344,-117.01890766491016,2.597192619196015,10.177521752454885,25.17405588536779,-31.94719666295937,3.27,1.5,,,,80.3,2787.0,6.5,777301,661388,655316,668930,702332,687401,686555,694192,686217,54.0,,,,,,,,85,3,Sweeper,3,4,4,3,4,3,4,3,Standard,Standard,77.0,0.0,0.046,,,,-0.046,,-1,1,0.358,0.642,28,26,28,27,1,4,2.0,1.0,,,3.45,-1.27,-1.27,2.9,,,,,
ST,2025-06-29,82.2,-2.29,4.13,"Anderson, Grant",690924,681982,,ball,,,,,14.0,"Braxton Fulford strikes out swinging and Kyle Farmer caught stealing 2nd, catcher William Contreras to second baseman Brice Turang to catcher William Contreras.",R,R,R,MIL,COL,B,,,0,1,2025,1.06,0.09,1.95,1.95,,,571657.0,1,11,Top,,,,,,,7.561054811419998,-119.4027373478026,1.4811645776918525,8.569944160490868,24.32603048059359,-31.8207617393352,3.33,1.5,,,,82.1,2816.0,6.4,777301,661388,655316,668930,702332,687401,686555,694192,686217,54.05,,,,,,,,85,2,Sweeper,3,4,4,3,4,3,4,3,Standard,Standard,72.0,0.0,0.029,,,,-0.029,,-1,1,0.358,0.642,28,26,28,27,1,4,2.0,1.0,,,3.31,-1.06,-1.06,1.4,,,,,
ST,2025-06-29,81.6,-2.33,4.15,"Anderson, Grant",690924,681982,,swinging_strike,,,,,14.0,"Braxton Fulford strikes out swinging and Kyle Farmer caught stealing 2nd, catcher William Contreras to second baseman Brice Turang to catcher William Contreras.",R,R,R,MIL,COL,S,,,0,0,2025,1.0,0.19,0.89,1.9,,,571657.0,1,11,Top,,,,,,,5.327057340273676,-118.66082504625822,1.2160225008755396,8.308187433732499,24.2191818954664,-30.84829613685437,3.3,1.47,,,,81.6,2793.0,6.5,777301,661388,655316,668930,702332,687401,686555,694192,686217,54.03,,,,,,,,85,1,Sweeper,3,4,4,3,4,3,4,3,Standard,Standard,80.0,0.0,-0.04,68.6,7.6,,0.04,,-1,1,0.358,0.642,28,26,28,27,1,4,2.0,1.0,,,3.25,-1.0,-1.0,1.2,24.34846768532083,-22.675345005545296,29.973384824355342,44.07547317931243,47.38577826540782
SI,2025-06-29,95.2,-2.42,4.57,"Anderson, Grant",571657,681982,single,hit_into_play,,,,,3.0,Kyle Farmer singles on a ground ball to center fielder Jackson Chourio. Brenton Doyle scores.,R,R,R,MIL,COL,X,8.0,ground_ball,2,0,2025,-1.45,0.26,0.34,2.83,,686668.0,,1,11,Top,121.38,152.77,,,,,10.52676214994963,-138.24112853496362,0.5641023730048518,-21.03183331868911,33.388372324632144,-29.282070239366565,3.36,1.58,67.0,95.3,2.0,94.9,2324.0,6.4,777301,661388,655316,668930,702332,687401,686555,694192,686217,54.09,0.414,0.388,0.9,1.0,1.0,0.0,4.0,84,3,Sinker,3,3,3,3,4,3,4,3,Standard,Standard,244.0,-0.257,0.487,71.5,6.8,0.475,-0.487,95.3,0,0,0.615,0.385,28,34,28,35,1,2,2.0,2.0,,,2.29,1.45,1.45,9.2,13.920997334887456,1.369366235340104,24.185728302993887,39.255780765454574,29.36778796390793
ST,2025-06-29,83.6,-2.47,4.05,"Anderson, Grant",571657,681982,,ball,,,,,14.0,Kyle Farmer singles on a ground ball to center fielder Jackson Chourio. Brenton Doyle scores.,R,R,R,MIL,COL,B,,,1,0,2025,0.82,0.17,1.94,1.79,,686668.0,,1,11,Top,,,,,,,8.5796082372614,-121.48750794533402,0.908286655561202,6.500074436187216,23.69379536892614,-30.85464746803244,3.49,1.71,,,,83.9,2766.0,6.5,777301,661388,655316,668930,702332,687401,686555,694192,686217,53.97,,,,,,,,84,2,Sweeper,3,3,3,3,3,3,3,3,Standard,Standard,81.0,0.0,0.042,,,,-0.042,,0,0,0.615,0.385,28,34,28,35,1,2,2.0,2.0,,,3.09,-0.82,-0.82,-0.4,,,,,
SI,2025-06-29,94.9,-2.21,4.43,"Anderson, Grant",571657,681982,,ball,,,,,14.0,Kyle Farmer singles on a ground ball to center fielder Jackson Chourio. Brenton Doyle scores.,R,R,R,MIL,COL,B,,,0,0,2025,-1.48,0.25,1.33,1.78,,686668.0,,1,11,Top,,,,,,,12.571700579609624,-137.66656279172227,-1.7731464456880754,-21.631930598915545,32.116039948081514,-28.80456944626841,3.52,1.68,,,,94.8,2229.0,6.5,777301,661388,655316,668930,702332,687401,686555,694192,686217,53.97,,,,,,,,84,1,Sinker,3,3,3,3,3,3,3,3,Standard,Standard,245.0,0.0,0.027,,,,-0.027,,0,0,0.615,0.385,28,34,28,35,1,2,2.0,2.0,,,2.31,1.48,1.48,7.7,,,,,
FF,2025-06-29,95.3,-2.39,4.45,"Anderson, Grant",669911,681982,strikeout,called_strike,,,,,9.0,Michael Toglia called out on strikes.,R,L,R,MIL,COL,S,2.0,,0,2,2025,-0.9,1.05,0.56,2.08,,686668.0,,0,11,Top,,,,,,,9.806443552005923,-138.4560152952479,-2.9522514394914,-13.770676160925408,30.98186921905017,-18.13730906707562,3.86,1.9,,,,95.5,2588.0,6.5,777301,661388,655316,668930,702332,687401,686555,694192,686217,54.02,,0.0,0.0,1.0,0.0,0.0,,83,3,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shade,Standard,242.0,0.115,-0.206,,,,0.206,,0,0,0.5,0.5,28,26,28,27,1,4,2.0,1.0,,,1.46,0.9,-0.9,10.2,,,,,
FF,2025-06-29,95.1,-2.4,4.54,"Anderson, Grant",669911,681982,,called_strike,,,,,6.0,Michael Toglia called out on strikes.,R,L,R,MIL,COL,S,,,0,1,2025,-1.05,1.05,0.62,2.81,,686668.0,,0,11,Top,,,,,,,10.2708571295626,-138.13577650820787,-1.2358693839217103,-15.672361506423751,30.047786310938733,-18.66366207069897,3.86,1.9,,,,95.4,2594.0,6.5,777301,661388,655316,668930,702332,687401,686555,694192,686217,53.98,,,,,,,,83,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shade,Standard,241.0,0.0,-0.067,,,,0.067,,0,0,0.5,0.5,28,26,28,27,1,4,2.0,1.0,,,1.48,1.05,-1.05,12.0,,,,,
FF,2025-06-29,93.2,-2.42,4.46,"Anderson, Grant",669911,681982,,foul,,,,,3.0,Michael Toglia called out on strikes.,R,L,R,MIL,COL,S,,,0,0,2025,-1.02,0.93,0.44,3.65,,686668.0,,0,11,Top,,,,,,,9.63345318822508,-135.52974537357434,1.6070675880978285,-14.567412337632792,27.132298702414168,-21.172744541194696,3.83,1.84,237.0,74.7,49.0,94.0,2423.0,6.6,777301,661388,655316,668930,702332,687401,686555,694192,686217,53.91,,,,,,,,83,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,243.0,0.0,-0.035,67.3,6.1,,0.035,88.0,0,0,0.5,0.5,28,26,28,27,1,4,2.0,1.0,,,1.68,1.02,-1.02,11.4,3.6821362155320574,14.557546114474686,34.70723911655167,34.08244291241475,16.345199748801377
CH,2025-06-29,94.7,-2.25,4.97,"Vodnik, Victor",668930,680767,strikeout,swinging_strike,,,,,13.0,Brice Turang strikes out swinging.,R,L,R,MIL,COL,S,2.0,,1,2,2025,-1.23,-0.17,-0.17,1.14,686217.0,592885.0,,2,10,Bot,,,,,,,8.249047014163148,-137.70113794685352,-4.001088683060797,-17.484562614833866,30.400477194753524,-33.58774388587464,3.49,1.62,,,,95.7,1824.0,6.9,777301,690924,669911,642731,641857,606115,687597,686668,656541,53.6,,0.0,0.0,1.0,0.0,0.0,,82,4,Changeup,3,3,3,3,3,3,3,3,Standard,Standard,250.0,-0.13,-0.2,74.9,7.5,,0.2,,0,0,0.63,0.63,25,25,26,26,1,4,3.0,1.0,,,2.71,1.23,-1.23,38.4,14.174998536769676,0.2122289124846893,38.63347702853576,37.432695028707336,39.16028806562049
CH,2025-06-29,93.7,-2.27,5.12,"Vodnik, Victor",668930,680767,,swinging_strike,,,,,13.0,Brice Turang strikes out swinging.,R,L,R,MIL,COL,S,,,1,1,2025,-1.46,0.22,-0.01,1.2,686217.0,592885.0,,2,10,Bot,,,,,,,9.177233865343936,-136.1492966938415,-4.908553208504546,-20.161384522839786,29.893258789787858,-28.57874159378335,3.49,1.62,,,,94.8,1904.0,7.0,777301,690924,669911,642731,641857,606115,687597,686668,656541,53.48,,,,,,,,82,3,Changeup,3,3,3,3,3,3,3,3,Standard,Standard,250.0,0.0,-0.072,72.0,8.0,,0.072,,0,0,0.63,0.63,25,25,26,26,1,4,3.0,1.0,,,2.39,1.46,-1.46,42.2,23.74519450734342,-11.98018735198426,39.39553349639382,36.02595496321262,44.495489032439714
CH,2025-06-29,93.5,-2.49,5.08,"Vodnik, Victor",668930,680767,,ball,,,,,13.0,Brice Turang strikes out swinging.,R,L,R,MIL,COL,B,,,0,1,2025,-1.57,0.16,-0.27,0.89,686217.0,,592885.0,2,10,Bot,,,,,,,9.323972590121269,-135.75747679237816,-5.463454477672133,-21.42333889765736,30.313077856472983,-29.152547061872166,3.59,1.68,,,,94.8,2081.0,7.2,777301,690924,669911,642731,641857,606115,687597,686668,656541,53.31,,,,,,,,82,2,Changeup,3,3,3,3,3,3,3,3,Standard,Standard,241.0,-0.005,0.031,,,,-0.031,,0,0,0.635,0.635,25,25,26,26,1,4,3.0,1.0,,,2.46,1.57,-1.57,35.6,,,,,
CH,2025-06-29,93.1,-2.29,5.07,"Vodnik, Victor",668930,680767,,foul,,,,,7.0,Brice Turang strikes out swinging.,R,L,R,MIL,COL,S,,,0,0,2025,-1.31,0.34,-0.53,1.56,686217.0,,592885.0,2,10,Bot,,,,,,,7.475662976048825,-135.36906758410476,-3.972119304999932,-17.72485286850755,31.57516524068851,-27.303163253385293,3.49,1.62,35.0,29.4,15.0,93.9,1936.0,7.0,777301,690924,669911,642731,641857,606115,687597,686668,656541,53.55,,,,,,,,82,1,Changeup,3,3,3,3,3,3,3,3,Standard,Standard,242.0,0.0,-0.046,67.2,7.7,,0.046,88.0,0,0,0.635,0.635,25,25,26,26,1,4,3.0,1.0,,,2.31,1.31,-1.31,32.3,16.603076580420932,-2.2991022399478283,32.776102443580534,41.90504925976178,38.40791223038142
FF,2025-06-29,100.3,-1.93,5.49,"Vodnik, Victor",661388,680767,field_out,hit_into_play,,,,,1.0,William Contreras flies out to right fielder Sam Hilliard.,R,R,R,MIL,COL,X,9.0,fly_ball,0,0,2025,-0.51,1.38,-0.74,3.09,686217.0,,592885.0,1,10,Bot,147.95,124.41,,,,,4.540011674756729,-145.91263946602604,-4.566985147297523,-8.417542129520601,36.495732049562655,-11.588442252250609,3.6,1.69,198.0,88.0,59.0,101.0,2307.0,6.9,777301,690924,669911,642731,641857,606115,687597,686668,656541,53.65,0.023,0.024,0.0,1.0,0.0,0.0,3.0,81,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Strategic,Standard,215.0,-0.182,-0.14,71.1,6.5,0.037,0.14,88.0,0,0,0.817,0.817,25,27,26,28,1,4,3.0,1.0,,,0.9,0.51,0.51,45.8,11.955488487946608,-0.3706516439152084,26.745266458324544,28.527277942108828,28.69058643732869
