pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-06-29,98.3,-0.82,6.33,"Suarez, Robert",666158,663158,,ball,,,,,11.0,Gavin Lux walks. Elly De La Cruz to 2nd.,R,L,R,CIN,SD,B,,,2,0,2025,-0.45,1.4,-0.69,3.57,,,682829.0,1,9,Bot,,,,,,,1.4203427737406469,-143.20746303642477,-5.320695321022012,-6.591099560973088,32.06757063467715,-11.895431674684705,3.21,1.56,,,,99.4,2444.0,6.8,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.74,,,,,,,,74,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shade,Standard,204.0,0.0,0.102,,,,-0.102,,-1,-1,0.206,0.206,34,27,34,28,1,3,1.0,1.0,,,0.95,0.45,-0.45,47.1,,,,,
FF,2025-06-29,98.2,-0.82,6.29,"Suarez, Robert",666158,663158,,ball,,,,,13.0,Gavin Lux walks. Elly De La Cruz to 2nd.,R,L,R,CIN,SD,B,,,1,0,2025,-0.56,1.39,-0.44,1.12,,,682829.0,1,9,Bot,,,,,,,2.35959014755712,-142.68302763310876,-11.853724360423817,-8.259370129410875,31.537804479527555,-10.646276650558878,3.27,1.45,,,,99.3,2440.0,6.9,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.63,,,,,,,,74,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shade,Standard,208.0,0.0,0.056,,,,-0.056,,-1,-1,0.206,0.206,34,27,34,28,1,3,1.0,1.0,,,0.97,0.56,-0.56,47.5,,,,,
FF,2025-06-29,98.3,-0.81,6.29,"Suarez, Robert",666158,663158,,ball,,,,,11.0,Gavin Lux walks. Elly De La Cruz to 2nd.,R,L,R,CIN,SD,B,,,0,0,2025,-0.34,1.36,-0.35,4.49,,,682829.0,1,9,Bot,,,,,,,2.0504596302413307,-143.2164160990919,-2.599588303758774,-5.126208148103236,32.485988465218846,-13.004505270832796,3.31,1.53,,,,99.3,2435.0,6.7,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.77,,,,,,,,74,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shade,Standard,199.0,0.0,0.036,,,,-0.036,,-1,-1,0.206,0.206,34,27,34,28,1,3,1.0,1.0,,,0.99,0.34,-0.34,47.7,,,,,
FF,2025-06-29,100.0,-0.95,6.35,"Suarez, Robert",669720,663158,field_out,hit_into_play,,,,,11.0,Austin Hays flies out to left fielder Bryce Johnson.,R,R,R,CIN,SD,X,7.0,fly_ball,0,2,2025,-0.7,1.34,-0.22,3.86,,,682829.0,0,9,Bot,110.45,107.09,,,,,3.684476473344101,-145.51974683159227,-4.666302646357904,-10.865950800541636,34.11143902507244,-12.253651342542554,3.16,1.4,227.0,93.5,54.0,100.6,2476.0,6.6,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.89,0.003,0.003,0.0,1.0,0.0,0.0,3.0,73,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,206.0,-0.122,-0.155,71.2,6.6,0.003,0.155,93.5,-1,-1,0.328,0.328,34,29,34,30,1,3,1.0,1.0,,,0.94,0.7,0.7,43.4,17.168091417462737,-6.14994760891389,20.431928652832315,34.05926667254445,29.30516010149172
FF,2025-06-29,100.0,-0.82,6.29,"Suarez, Robert",669720,663158,,swinging_strike,,,,,12.0,Austin Hays flies out to left fielder Bryce Johnson.,R,R,R,CIN,SD,S,,,0,1,2025,-0.12,1.39,1.5,2.53,,,682829.0,0,9,Bot,,,,,,,6.749192610211534,-145.3273289076476,-8.352326801167106,-3.220311073099736,31.438426469831267,-10.754269073358472,3.16,1.4,,,,101.1,2451.0,6.8,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.7,,,,,,,,73,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,197.0,0.0,-0.048,43.5,6.4,,0.048,,-1,-1,0.328,0.328,34,29,34,30,1,3,1.0,1.0,,,0.88,0.12,0.12,46.3,3.33273208346916,34.86393747229261,27.874599137977054,56.12083738535011,4.593863589886529
FF,2025-06-29,97.9,-0.77,6.34,"Suarez, Robert",669720,663158,,swinging_strike,,,,,12.0,Austin Hays flies out to left fielder Bryce Johnson.,R,R,R,CIN,SD,S,,,0,0,2025,-0.13,1.36,1.31,2.95,,,682829.0,0,9,Bot,,,,,,,5.955680424379781,-142.42544282971647,-6.906426676958935,-3.0135026572990005,29.97444599121248,-12.235285951946556,3.16,1.4,,,,99.1,2383.0,6.8,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.69,,,,,,,,73,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,195.0,0.0,-0.042,74.0,7.3,,0.042,,-1,-1,0.328,0.328,34,29,34,30,1,3,1.0,1.0,,,1.0,0.13,0.13,48.0,17.006769515912023,-4.472943345875176,22.84131338390938,52.76808742474228,33.386081970558934
CH,2025-06-29,90.4,-0.93,6.03,"Suarez, Robert",682829,663158,single,hit_into_play,,,,,5.0,Elly De La Cruz singles on a line drive to third baseman Tyler Wade.,R,L,R,CIN,SD,X,5.0,line_drive,3,2,2025,-1.3,0.51,-0.21,2.35,,,,0,9,Bot,93.55,151.9,,,,,4.605078036230734,-131.70885390331992,-4.418295325385379,-16.124304240921465,25.60648163135624,-25.47497783780593,3.54,1.68,130.0,72.5,14.0,91.6,1718.0,6.8,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.72,0.383,0.345,0.9,1.0,1.0,0.0,4.0,72,10,Changeup,1,2,1,2,2,1,1,2,Infield shade,Standard,237.0,0.134,0.369,79.5,7.7,0.404,-0.369,88.0,-1,-1,0.194,0.194,34,23,34,23,1,3,1.0,1.0,,,2.25,1.3,-1.3,44.6,16.157914386201455,-18.78105816645836,37.170754557119245,36.00421387153918,50.59357977474073
FF,2025-06-29,100.4,-0.93,6.21,"Suarez, Robert",682829,663158,,foul,,,,,13.0,Elly De La Cruz singles on a line drive to third baseman Tyler Wade.,R,L,R,CIN,SD,S,,,3,2,2025,-0.33,1.37,-0.93,2.24,,,,0,9,Bot,,,,,,,0.7926806040132365,-145.9920605852753,-8.961057124316618,-4.968112206582123,35.25243331352656,-10.652291818736565,3.54,1.68,310.0,97.9,21.0,101.3,2428.0,6.9,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.61,,,,,,,,72,9,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shade,Standard,203.0,0.0,0.0,71.3,7.3,,0.0,97.9,-1,-1,0.194,0.194,34,23,34,23,1,3,1.0,1.0,,,0.9,0.33,-0.33,44.1,-1.5463145861543477,14.720834241730158,30.72822797110571,45.116517891659726,24.576704996833328
FF,2025-06-29,99.7,-0.93,6.29,"Suarez, Robert",682829,663158,,foul,,,,,4.0,Elly De La Cruz singles on a line drive to third baseman Tyler Wade.,R,L,R,CIN,SD,S,,,3,2,2025,-0.59,1.29,-0.51,2.57,,,,0,9,Bot,,,,,,,2.5695641054020504,-145.12665804355322,-8.007165595307606,-8.996844825521542,31.55949180759277,-12.23310807210058,3.54,1.68,258.0,76.8,39.0,100.9,2457.0,6.8,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.71,,,,,,,,72,8,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shade,Standard,208.0,0.0,0.0,72.6,7.1,,0.0,88.0,-1,-1,0.194,0.194,34,23,34,23,1,3,1.0,1.0,,,0.98,0.59,-0.59,41.2,-1.0542675299151747,10.32280558723735,33.59155968590419,41.38233107605953,28.90561999637324
FF,2025-06-29,98.5,-1.16,6.38,"Suarez, Robert",682829,663158,,ball,,,,,11.0,Elly De La Cruz singles on a line drive to third baseman Tyler Wade.,R,L,R,CIN,SD,B,,,2,2,2025,-0.34,1.3,-0.88,3.46,,,,0,9,Bot,,,,,,,1.5435759942285767,-143.42074506301313,-5.570682356971506,-5.040572438342379,30.28369387501235,-13.093824526523386,3.71,1.74,,,,99.7,2399.0,6.7,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.78,,,,,,,,72,7,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shade,Standard,202.0,0.0,0.107,,,,-0.107,,-1,-1,0.194,0.194,34,23,34,23,1,3,1.0,1.0,,,1.03,0.34,-0.34,44.9,,,,,
CH,2025-06-29,89.9,-1.05,6.05,"Suarez, Robert",682829,663158,,foul,,,,,4.0,Elly De La Cruz singles on a line drive to third baseman Tyler Wade.,R,L,R,CIN,SD,S,,,2,2,2025,-1.14,0.55,-0.66,2.63,,,,0,9,Bot,,,,,,,3.413275468275011,-130.9784180156866,-3.763335156895817,-13.882584165565714,24.66013474730644,-25.27754754565686,3.54,1.68,194.0,81.0,67.0,91.0,1753.0,6.6,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.86,,,,,,,,72,6,Changeup,1,2,1,2,2,1,1,2,Infield shade,Standard,231.0,0.0,0.0,72.1,7.4,,0.0,88.0,-1,-1,0.194,0.194,34,23,34,23,1,3,1.0,1.0,,,2.24,1.14,-1.14,42.9,9.153555786829918,1.5077091550456594,31.44782517990292,42.68721114269669,35.54847218897594
FF,2025-06-29,99.3,-0.83,6.36,"Suarez, Robert",682829,663158,,foul,,,,,1.0,Elly De La Cruz singles on a line drive to third baseman Tyler Wade.,R,L,R,CIN,SD,S,,,2,2,2025,-0.46,1.43,-0.68,3.18,,,,0,9,Bot,,,,,,,1.4928807947036369,-144.50255634645464,-6.691437477418671,-6.75139913333306,33.051663514509926,-10.77002725223025,3.54,1.68,181.0,80.4,29.0,100.2,2477.0,6.7,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.75,,,,,,,,72,5,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shade,Standard,209.0,0.0,0.0,74.2,7.4,,0.0,88.0,-1,-1,0.194,0.194,34,23,34,23,1,3,1.0,1.0,,,0.88,0.46,-0.46,45.0,6.74660451526843,1.7746599873024436,28.993140680794266,44.29537470617721,33.23981852664756
FF,2025-06-29,99.1,-1.21,6.24,"Suarez, Robert",682829,663158,,ball,,,,,11.0,Elly De La Cruz singles on a line drive to third baseman Tyler Wade.,R,L,R,CIN,SD,B,,,1,2,2025,-0.48,1.3,-1.41,4.13,,,,0,9,Bot,,,,,,,0.5649950802970336,-144.39716593977923,-3.455922483098126,-6.86845486531886,31.266154179390973,-13.30541485033603,3.49,1.74,,,,100.2,2365.0,6.6,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.85,,,,,,,,72,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shade,Standard,207.0,0.0,0.04,,,,-0.04,,-1,-1,0.194,0.194,34,23,34,23,1,3,1.0,1.0,,,1.0,0.48,-0.48,41.1,,,,,
CH,2025-06-29,90.1,-1.0,6.05,"Suarez, Robert",682829,663158,,ball,,,,,13.0,Elly De La Cruz singles on a line drive to third baseman Tyler Wade.,R,L,R,CIN,SD,B,,,0,2,2025,-1.28,0.56,-1.31,1.35,,,,0,9,Bot,,,,,,,1.9431464398183,-131.15864098512634,-7.013143021077247,-15.186695695226256,25.541674673635622,-24.470063606739124,3.47,1.64,,,,91.1,1766.0,6.7,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.78,,,,,,,,72,3,Changeup,1,2,1,2,2,1,1,2,Infield shade,Standard,231.0,0.0,0.023,,,,-0.023,,-1,-1,0.194,0.194,34,23,34,23,1,3,1.0,1.0,,,2.23,1.28,-1.28,41.6,,,,,
CH,2025-06-29,90.1,-1.1,6.05,"Suarez, Robert",682829,663158,,foul,,,,,13.0,Elly De La Cruz singles on a line drive to third baseman Tyler Wade.,R,L,R,CIN,SD,S,,,0,1,2025,-1.44,0.56,-1.24,2.33,,,,0,9,Bot,,,,,,,2.7231525686883025,-131.07245345842347,-4.430803799169623,-17.116305155170025,30.44088336232732,-24.998970052546746,3.54,1.68,137.0,65.2,63.0,90.3,1868.0,6.6,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.87,,,,,,,,72,2,Changeup,1,2,1,2,2,1,1,2,Infield shade,Standard,226.0,0.0,-0.054,60.4,7.9,,0.054,88.0,-1,-1,0.194,0.194,34,23,34,23,1,3,1.0,1.0,,,2.27,1.44,-1.44,41.8,18.766408079811622,5.694833615334342,29.000497581909883,52.10164702247391,35.678656924366926
CH,2025-06-29,88.1,-1.13,6.01,"Suarez, Robert",682829,663158,,swinging_strike,,,,,7.0,Elly De La Cruz singles on a line drive to third baseman Tyler Wade.,R,L,R,CIN,SD,S,,,0,0,2025,-1.34,0.75,-0.59,1.9,,,,0,9,Bot,,,,,,,4.139429758510661,-128.24421907003938,-5.471498265664963,-15.626645060873766,26.675858764582376,-22.97817350507633,3.54,1.68,,,,88.8,1829.0,6.7,777312,553869,650333,630105,642180,578428,669369,701538,665487,53.78,,,,,,,,72,1,Changeup,1,2,1,2,2,1,1,2,Infield shade,Standard,232.0,0.0,-0.037,70.5,8.5,,0.037,,-1,-1,0.194,0.194,34,23,34,23,1,3,1.0,1.0,,,2.19,1.34,-1.34,43.2,22.43710329966745,-24.55036370456183,34.93664758529698,45.19583070100872,54.47976083777017
FS,2025-06-29,84.8,-1.52,5.49,"Pagán, Emilio",657757,641941,field_out,hit_into_play,,,,,4.0,Gavin Sheets grounds out to first baseman Spencer Steer.,R,L,R,CIN,SD,X,3.0,ground_ball,2,1,2025,-0.71,0.29,-0.62,2.42,665487.0,,,2,9,Top,156.65,167.9,,,,,3.569802307447365,-123.47434818159424,-1.4483685793253378,-7.940093767292924,23.58604593727225,-29.13818359718872,3.49,1.68,13.0,77.4,-10.0,86.1,1080.0,7.0,777312,624431,668715,680574,687952,682829,666158,670770,666181,53.49,0.066,0.057,0.0,1.0,0.0,0.0,2.0,71,4,Split-Finger,1,2,2,1,2,1,2,1,Standard,Standard,240.0,0.031,-0.32,78.5,8.5,0.066,0.32,88.0,-1,1,0.163,0.837,34,29,34,29,1,4,6.0,1.0,,,2.87,0.71,-0.71,44.9,16.870536626487834,-15.710308957698048,22.325171785790666,45.55257100025125,47.04542260809727
FF,2025-06-29,97.2,-1.4,5.63,"Pagán, Emilio",657757,641941,,ball,,,,,11.0,Gavin Sheets grounds out to first baseman Spencer Steer.,R,L,R,CIN,SD,B,,,1,1,2025,-0.56,1.44,-1.54,3.95,665487.0,,,2,9,Top,,,,,,,0.9337671722784848,-141.6204195674008,-2.3083349560911066,-7.730549069151452,32.93849062871336,-12.47885908410292,3.42,1.56,,,,98.1,2691.0,6.8,777312,624431,668715,680574,687952,682829,666158,670770,666181,53.72,,,,,,,,71,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,204.0,0.0,0.047,,,,-0.047,,-1,1,0.163,0.837,34,29,34,29,1,4,6.0,1.0,,,0.97,0.56,-0.56,42.6,,,,,
FF,2025-06-29,96.4,-1.55,5.59,"Pagán, Emilio",657757,641941,,called_strike,,,,,4.0,Gavin Sheets grounds out to first baseman Spencer Steer.,R,L,R,CIN,SD,S,,,1,0,2025,-0.44,1.53,-0.38,2.3,665487.0,,,2,9,Top,,,,,,,4.172435227403678,-140.13552242671147,-6.66128582926171,-6.826431845150712,32.999631958951866,-10.73562135451012,3.48,1.49,,,,97.0,2737.0,6.8,777312,624431,668715,680574,687952,682829,666158,670770,666181,53.73,,,,,,,,71,2,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,210.0,0.0,-0.039,,,,0.039,,-1,1,0.163,0.837,34,29,34,29,1,4,6.0,1.0,,,0.94,0.44,-0.44,40.0,,,,,
